publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	ISSNs	eISSNs	ISBNs
Geomatics, Natural Hazards and Risk	1947-5705	1947-5713	2010-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tgnh20		openurl?genre=journal&stitle=tgnh20		fulltext	Open Access		serial								F		1947-5705	1947-5713	
Journal of the Herpetological Association of Rhodesia	0440-730X	2159-3884	1957-01-01	1	1	1965-12-31	23-24	1	http://www.tandfonline.com/openurl?genre=journal&stitle=ther18		openurl?genre=journal&stitle=ther18		fulltext			serial										0440-730X	2159-3884	
The Journal of the Herpetological Association of Africa	0441-6651	2159-3957	1965-01-01	1	1	1965-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=ther19		openurl?genre=journal&stitle=ther19		fulltext			serial										0441-6651	2159-3957	
Intelligent Buildings International	1750-8975	1756-6932	2009-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tibi20		openurl?genre=journal&stitle=tibi20		fulltext			serial										1750-8975	1756-6932	
International Journal of Cartography	2372-9333	2372-9341	2015-01-01	1	1				ttp://www.tandfonline.com/openurl?genre=journal&stitle=tica20		openurl?genre=journal&stitle=tica20		fulltext	new for 2015		serial										2372-9333	2372-9341	
International Journal of Image and Data Fusion	1947-9832	1947-9824	2010-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tidf20		openurl?genre=journal&stitle=tidf20		fulltext			serial										1947-9832	1947-9824	
Journal of Forest Engineering	0843-5243	2327-8897	1989-01-01	1	1	1999-12-31	10	2	http://www.tandfonline.com/openurl?genre=journal&stitle=tife20		openurl?genre=journal&stitle=tife20		fulltext	Now: International Journal of Forest Engineering		serial										0843-5243	2327-8897	
International Journal of Invertebrate Reproduction	0165-1269		1979-01-01	1	1	1983-12-31	6	05-Jun	http://www.tandfonline.com/openurl?genre=journal&stitle=tinv18		openurl?genre=journal&stitle=tinv18		fulltext			serial										0165-1269		
International Journal of Invertebrate Reproduction and Development	0168-8170		1984-01-01	7	1	1988-12-31	14	02-Mar	http://www.tandfonline.com/openurl?genre=journal&stitle=tinv19		openurl?genre=journal&stitle=tinv19		fulltext			serial										0168-8170		
Israel Journal of Botany	0021-213X		1969-01-01	18	4	1992-12-31	41	04-Jun	http://www.tandfonline.com/openurl?genre=journal&stitle=tips19		openurl?genre=journal&stitle=tips19		fulltext			serial										0021-213X		
Bolletino di zoologia	0373-4137		1930-01-01	1	1	1995-12-31	62	4	http://www.tandfonline.com/openurl?genre=journal&stitle=tizo19		openurl?genre=journal&stitle=tizo19		fulltext			serial										0373-4137		
Journal of Applied Water Engineering and Research		2324-9676	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjaw20		openurl?genre=journal&stitle=tjaw20		fulltext														2324-9676	
Journal of Biological Dynamics	1751-3758	1751-3766	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjbd		openurl?genre=journal&stitle=tjbd		fulltext	Open Access		serial								F		1751-3758	1751-3766	
International Journal of Computers and Applications	1206-212X	1925-7074	2000-01-01	22	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjca20		openurl?genre=journal&stitle=tjca20		fulltext	transfer in (2015): ACTA Press		serial										1206-212X	1925-7074	
Journal of Control and Decision	2330-7706	2330-7714	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjcd20		openurl?genre=journal&stitle=tjcd20		fulltext			serial										2330-7706	2330-7714	
Journal of International Council on Electrical Engineering	2233-5951	2234-8972	2011-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjee20		openurl?genre=journal&stitle=tjee20		fulltext	New for 2015. Open Access		serial										2233-5951	2234-8972	
Journal of Management Analytics	2327-0012	2327-0039	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjma20		openurl?genre=journal&stitle=tjma20		fulltext			serial										2327-0012	2327-0039	
International Journal of Modelling and Simulation	0228-6203	1925-7082	2000-01-01	20	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjms20		openurl?genre=journal&stitle=tjms20		fulltext	transfer in (2015): ACTA Press		serial										0228-6203	1925-7082	
Journal of Organic Semiconductors	2160-6099	2160-6110	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjos		openurl?genre=journal&stitle=tjos		fulltext	Open Access		serial								F		2160-6099	2160-6110	
Journal of Plant Interactions	1742-9145	1742-9153	2005-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjpi		openurl?genre=journal&stitle=tjpi		fulltext	Open Access		serial								F		1742-9145	1742-9153	
Journal of Responsible Innovation	2329-9460	2329-9037	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjri20		openurl?genre=journal&stitle=tjri20		fulltext			serial										2329-9460	2329-9037	
International Journal of Rail Transportation	2324-8378	2324-8386	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tjrt20		openurl?genre=journal&stitle=tjrt20		fulltext			serial										2324-8378	2324-8386	
Surveyor	1832-4460		1910-01-01	23	1	1921-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=tjss17		openurl?genre=journal&stitle=tjss17		fulltext	now: Journal of Spatial Science		serial										1832-4460		
Journal of the Textile Institute Proceedings and Abstracts	0368-4504		1910-01-01	1	1	1921-12-31	12	4	http://www.tandfonline.com/openurl?genre=journal&stitle=tjti19		openurl?genre=journal&stitle=tjti19		fulltext			serial										0368-4504		
International Journal of Urban Sustainable Development	1946-3138	1946-3146	2010-01-05	1	1-2				http://www.tandfonline.com/openurl?genre=journal&stitle=tjue20		openurl?genre=journal&stitle=tjue20		fulltext			serial										1946-3138	1946-3146	
Liquid Crystals Reviews	2168-0396	2168-0418	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tlcr20		openurl?genre=journal&stitle=tlcr20		fulltext			serial										2168-0396	2168-0418	
Letters in Biomathematics		2373-7867	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tlib20		openurl?genre=journal&stitle=tlib20		fulltext	Open Access													2373-7867	
Limes: Borderland Studies	2029-7475	2029-7483	2011-01-01	4	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tlim21?		openurl?genre=journal&stitle=tlim21?		fulltext	previously: LIMES: Cultural Regionalistics (2008 - 2010)		serial										2029-7475	2029-7483	
Australian Journal of Mechanical Engineering	1448-4846	2204-2253	2003-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tmec20		openurl?genre=journal&stitle=tmec20		fulltext	new for 2015		serial										1448-4846	2204-2253	
International Journal of Intelligent Computing in Medical Sciences &#x26; Image Processing	1931-308X	2326-0068	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tmed20		openurl?genre=journal&stitle=tmed20		fulltext	New to Taylor & Francis for 2013		serial										1931-308X	2326-0068	
Optica Acta: International Journal of Optics	0030-3909		1954-01-01	1	1	1986-12-31	33	12	http://www.tandfonline.com/openurl?genre=journal&stitle=tmop19		openurl?genre=journal&stitle=tmop19		fulltext	now: Journal of Modern Optics		serial										0030-3909		
Journal of the Malacological Society of Australia	0085-2988		1957-01-01	1	1	1993-12-31	14	1	http://www.tandfonline.com/openurl?genre=journal&stitle=tmos19		openurl?genre=journal&stitle=tmos19		fulltext			serial										0085-2988		
Maritime Studies and Management	0306-1957		1973-01-01	1	1	1976-12-31	3	4	http://www.tandfonline.com/openurl?genre=journal&stitle=tmpm19		openurl?genre=journal&stitle=tmpm19		fulltext			serial										0306-1957		
Materials Research Letters		2166-3831	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tmrl		openurl?genre=journal&stitle=tmrl		fulltext	Open Access										F			2166-3831	
Mycology	2150-1203	2150-1211	2010-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tmyc		openurl?genre=journal&stitle=tmyc		fulltext	Open Access		serial								F		2150-1203	2150-1211	
Nanoscience Methods		2164-2311	2012-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tnme		openurl?genre=journal&stitle=tnme		fulltext	Open Access										F			2164-2311	
New Zealand Journal of Experimental Agriculture	0301-5521		1973-01-01	1	1	1988-12-31	16	4	http://www.tandfonline.com/openurl?genre=journal&stitle=tnzc19		openurl?genre=journal&stitle=tnzc19		fulltext			serial										0301-5521		
Kōtuitui: New Zealand Journal of Social Sciences Online		1177-083X	2006-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tnzk20		openurl?genre=journal&stitle=tnzk20		fulltext	Open Access													1177-083X	
Geoscience and Man	0072-1395		1970-01-01	1	1	1976-12-31	15	1	http://www.tandfonline.com/openurl?genre=journal&stitle=tpal19		openurl?genre=journal&stitle=tpal19		fulltext			serial										0072-1395		
Transactions of the Botanical Society of Edinburgh	0374-6607		1844-01-01	1	01-Apr	1990-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=tped18		openurl?genre=journal&stitle=tped18		fulltext			serial										0374-6607		
Philosophical Magazine Series 1	1941-5796	1941-580X	1798-01-01	1	1	1826-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=tphm12		openurl?genre=journal&stitle=tphm12		fulltext			serial										1941-5796	1941-580X	
Philosophical Magazine Series 2	1941-5850	1941-5869	1827-01-01	1	1	1832-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=tphm13		openurl?genre=journal&stitle=tphm13		fulltext			serial										1941-5850	1941-5869	
Philosophical Magazine Series 3	1941-5966	1941-5974	1832-01-01	1	1	1850-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=tphm14		openurl?genre=journal&stitle=tphm14		fulltext			serial										1941-5966	1941-5974	
The London, Edinburgh and Dublin philosophical magazine and journal of science	1941-5982	1941-5990	1851-01-01	1	1	1955-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=tphm15		openurl?genre=journal&stitle=tphm15		fulltext	3rd ser., v. 17, no. 110 (Oct. 1840)-v. 37, no. 253 (Dec. 1850); 4th ser., v. 1, no. 1 (Jan. 1851)-v. 50., no. 334 (Dec. 1875); 5th ser., v. 1, no. 1 (Jan. 1876)-v. 50, no. 307 (Dec. 1900); 6th ser., v. 1, no. 1 (Jan. 1901)-v. 50, no. 300 (Dec. 1925); 7th ser., v. 1, no. 1 (Jan. 1926)-v. 35, no. 251 (Dec. 1944). now: Philosophical magazine [ISSN 0031-8086]. Previously: The London and Edinburgh philosophical magazine and journal of science [ISSN 1941-5966]		serial										1941-5982	1941-5990	
Giornale botanico italiano	0017-0070		1930-01-01	37	1	1996-12-31	130	04-Jun	http://www.tandfonline.com/openurl?genre=journal&stitle=tplb19		openurl?genre=journal&stitle=tplb19		fulltext			serial										0017-0070		
Production & Manufacturing Research		2169-3277	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tpmr		openurl?genre=journal&stitle=tpmr		fulltext	Open Access										F			2169-3277	
Polar Geography and Geology	0273-8457		1980-01-01	4	1	1994-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=tpog19		openurl?genre=journal&stitle=tpog19		fulltext			serial										0273-8457		
Remote Sensing Letters	2150-704X	2150-7058	2010-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=trsl20		openurl?genre=journal&stitle=trsl20		fulltext			serial										2150-704X	2150-7058	
Transactions of the Royal Society of South Australia	0372-1426		2006-01-01	130	1				http://www.tandfonline.com/openurl?genre=journal&stitle=TRSS		openurl?genre=journal&stitle=TRSS		fulltext	transfer in (2015): Royal Society of South Australia		serial										0372-1426		
Journal of Sustainable Cement-Based Materials	2165-0373	2165-0381	2012-01-06	1	01-Feb				http://www.tandfonline.com/openurl?genre=journal&stitle=tscm20		openurl?genre=journal&stitle=tscm20		fulltext	New to Taylor & Francis for 2012		serial										2165-0373	2165-0381	
Australian Journal of Structural Engineering	1328-7982	2204-2261	2002-01-01	3	3				http://www.tandfonline.com/openurl?genre=journal&stitle=tsen20		openurl?genre=journal&stitle=tsen20		fulltext	new for 2015		serial										1328-7982	2204-2261	
Journal of Sustainable Finance & Investment	2043-0795	2043-0809	2011-01-02	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tsfi20		openurl?genre=journal&stitle=tsfi20		fulltext			serial										2043-0795	2043-0809	
Journal of the South African Forestry Association	0375-9873		1938-01-01	1	1	1961-12-31	39	1	http://www.tandfonline.com/openurl?genre=journal&stitle=tsfs16		openurl?genre=journal&stitle=tsfs16		fulltext			serial										0375-9873		
South African Forestry Journal	0038-2167		1963-01-01	44	1	1996-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=tsfs17		openurl?genre=journal&stitle=tsfs17		fulltext			serial										0038-2167		
Smart Science		2308-0477	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tsma20		openurl?genre=journal&stitle=tsma20		fulltext														2308-0477	
International Journal of Smart and Nano Materials	1947-5411	1947-542X	2010-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tsnm		openurl?genre=journal&stitle=tsnm		fulltext	Open Access		serial								F		1947-5411	1947-542X	
Systems Science & Control Engineering		2164-2583	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tssc		openurl?genre=journal&stitle=tssc		fulltext	Open Access										F			2164-2583	
International Journal of Sustainable Building Technology and Urban Development	2093-761X	2093-7628	2010-01-09	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tsub20		openurl?genre=journal&stitle=tsub20		fulltext			serial										2093-761X	2093-7628	
International Journal of Systems Science: Operations & Logistics	2330-2674	2330-2682	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tsyb20		openurl?genre=journal&stitle=tsyb20		fulltext			serial										2330-2674	2330-2682	
Pest Articles & News Summaries. Section A. Insect Control	0434-5541		1957-01-01	3	1	1968-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=ttpma20		openurl?genre=journal&stitle=ttpma20		fulltext			serial										0434-5541		
Pest Articles & News Summaries. Section B. Plant Disease Control	0533-1846		1965-01-01	11	1	1968-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=ttpmb20		openurl?genre=journal&stitle=ttpmb20		fulltext			serial										0533-1846		
Pest Articles & News Summaries. Section C. Weed Control	0533-1854		1957-01-01	3	1	1968-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=ttpmc20		openurl?genre=journal&stitle=ttpmc20		fulltext			serial										0533-1854		
Transportmetrica B: Transport Dynamics	2168-0566	2168-0582	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ttrb20		openurl?genre=journal&stitle=ttrb20		fulltext			serial										2168-0566	2168-0582	
Transactions of the South African Philosophical Society		2156-0382	1877-01-01	1	1	1907-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=ttrs19		openurl?genre=journal&stitle=ttrs19		fulltext														2156-0382	
Monitore Zoologico Italiano. Supplemento	0374-9444		1966-01-01	1	1	1987-12-31	22	1	http://www.tandfonline.com/openurl?genre=journal&stitle=ttzo19		openurl?genre=journal&stitle=ttzo19		fulltext			serial										0374-9444		
AJOB Neuroscience	2150-7740	2150-7759	2010-02-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uabn20		openurl?genre=journal&stitle=uabn20		fulltext			serial										2150-7740	2150-7759	
AJOB Primary Research	2150-7716	2150-7724	2010-05-01	1	1	2013-12-31	4	4	http://www.tandfonline.com/openurl?genre=journal&stitle=uabr20		openurl?genre=journal&stitle=uabr20		fulltext	now: AJOB Empirical Bioethics		serial										2150-7716	2150-7724	
Journal of the American College of Nutrition	0731-5724	1541-1087	1982-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uacn20		openurl?genre=journal&stitle=uacn20		fulltext	New in Routledge for 2013		serial										0731-5724	1541-1087	
Journal of Aging, Humanities and the Arts: Official Journal of the Gerontological Society of America	1932-5614	1932-5622	2007-06-01	1	1-2	2010-12-31	4	4	http://www.tandfonline.com/openurl?genre=journal&stitle=uaha20		openurl?genre=journal&stitle=uaha20		fulltext	Ceased:2012		serial										1932-5614	1932-5622	
The American Journal of Bioethics	1526-5161	1536-0075	2001-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uajb20		openurl?genre=journal&stitle=uajb20		fulltext			serial										1526-5161	1536-0075	
Publications of the American Statistical Association	1522-5437		1888-01-01	1	1	1911-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=uasa18		openurl?genre=journal&stitle=uasa18		fulltext			serial										1522-5437		
Quarterly Publications of the American Statistical Association	1522-5445		1912-01-01	13	98	1921-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=uasa19		openurl?genre=journal&stitle=uasa19		fulltext			serial										1522-5445		
Journal of the Air Pollution Control Association	0002-2470		1955-01-01	5	1	1986-12-31	36	12	http://www.tandfonline.com/openurl?genre=journal&stitle=uawm16		openurl?genre=journal&stitle=uawm16		fulltext			serial										0002-2470		
JAPCA	0894-0630		1987-01-01	37	1	1989-12-31	39	12	http://www.tandfonline.com/openurl?genre=journal&stitle=uawm17		openurl?genre=journal&stitle=uawm17		fulltext			serial										0894-0630		
NABE	0888-1685		1975-01-01	1	1	1978-12-31	2	2	http://www.tandfonline.com/openurl?genre=journal&stitle=ubrj18		openurl?genre=journal&stitle=ubrj18		fulltext			serial										0888-1685		
NABE Journal	0885-5072		1978-01-01	3	1	1989-12-31	14	01-Mar	http://www.tandfonline.com/openurl?genre=journal&stitle=ubrj19		openurl?genre=journal&stitle=ubrj19		fulltext			serial										0885-5072		
Journal of Child and Adolescent Counseling	2372-7810	2372-7829	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ucac20		openurl?genre=journal&stitle=ucac20		fulltext	New for 2015		serial										2372-7810	2372-7829	
Communications in Statistics - Case Studies, Data Analysis and Applications		2373-7484	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ucas20		openurl?genre=journal&stitle=ucas20		fulltext	New for 2015													2373-7484	
Journal of Cybernetics	0022-0280		1971-01-01	1	1	1980-12-31	10	4	http://www.tandfonline.com/openurl?genre=journal&stitle=ucbs19		openurl?genre=journal&stitle=ucbs19		fulltext			serial										0022-0280		
Journal of Counselor Leadership and Advocacy	2326-716X	2326-7178	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ucla20		openurl?genre=journal&stitle=ucla20		fulltext			serial										2326-716X	2326-7178	
Coastal Zone Management Journal	0090-8339		1973-01-01	1	1	1986-12-31	14	4	http://www.tandfonline.com/openurl?genre=journal&stitle=ucmg19		openurl?genre=journal&stitle=ucmg19		fulltext			serial										0090-8339		
Journal of College Reading and Learning	1079-0195		1983-01-01	16	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ucrl20#.Uwpe9IXQCX0		openurl?genre=journal&stitle=ucrl20#.Uwpe9IXQCX0		fulltext	Trasnfer in (2014). College Reading and Learning Association		serial										1079-0195		
Dance Education in Practice	2373-4833	#2379-4841	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=udep20		openurl?genre=journal&stitle=udep20		fulltext	New for 2015		serial										2373-4833	2379-4841	
Environmental Bioindicators	1555-5275	1555-5267	2006-07-01	1	2	2009-12-31	4	4	http://www.tandfonline.com/openurl?genre=journal&stitle=uebi20		openurl?genre=journal&stitle=uebi20		fulltext	Ceased:2010		serial										1555-5275	1555-5267	
IIE Transactions on Occupational Ergonomics and Human Factors	2157-7323	2157-7331	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uehf20		openurl?genre=journal&stitle=uehf20		fulltext			serial										2157-7323	2157-7331	
Energy Technology & Policy		2331-7000	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uetp		openurl?genre=journal&stitle=uetp		fulltext	Open Access										F			2331-7000	
Forensic Science Policy & Management: An International Journal	1940-9044	1940-9036	2009-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ufpm20		openurl?genre=journal&stitle=ufpm20		fulltext			serial										1940-9044	1940-9036	
Fat Studies	2160-4851	2160-486X	2012-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ufts20		openurl?genre=journal&stitle=ufts20		fulltext			serial										2160-4851	2160-486X	
Hospitality & Tourism Educator	2329-8758	2329-8782	1988-01-01	1	1	1996-12-31	8	4	http://www.tandfonline.com/openurl?genre=journal&stitle=uhat19		openurl?genre=journal&stitle=uhat19		fulltext			serial										2329-8758	2329-8782	
Issues in Health Care of Women	0161-5246		1978-01-01	1	1	1983-12-31	4	6	http://www.tandfonline.com/openurl?genre=journal&stitle=uhcw19		openurl?genre=journal&stitle=uhcw19		fulltext			serial										0161-5246		
Health Care for Women International	0739-9332	1096-4665	1984-01-01	5	01-Mar				http://www.tandfonline.com/openurl?genre=journal&stitle=uhcw20		openurl?genre=journal&stitle=uhcw20		fulltext			serial										0739-9332	1096-4665	
Journal of Human Trafficking	2332-2705	2332-2713	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uhmt20		openurl?genre=journal&stitle=uhmt20		fulltext	New for 2015		serial										2332-2705	2332-2713	
Homily Service	0732-1872	1547-3562	2002-01-01	36	1	2010-12-31	43	4	http://www.tandfonline.com/openurl?genre=journal&stitle=uhom20		openurl?genre=journal&stitle=uhom20		fulltext	Ceased:2011		serial										0732-1872	1547-3562	
IIE Transactions on Healthcare Systems Engineering	1948-8300	1948-8319	2011-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uhse20		openurl?genre=journal&stitle=uhse20		fulltext			serial										1948-8300	1948-8319	
International Journal of Wrestling Science	2161-5667	2161-3524	2011-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uijw20		openurl?genre=journal&stitle=uijw20		fulltext	transfer in (2014):Self-Published		serial										2161-5667	2161-3524	
Journal of Information Systems Management	0739-9014		1984-01-01	1	1	1991-12-31	8	4	http://www.tandfonline.com/openurl?genre=journal&stitle=uism19		openurl?genre=journal&stitle=uism19		fulltext			serial										0739-9014		
Journal of College and Character		1940-1639	2000-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=UJCC		openurl?genre=journal&stitle=UJCC		fulltext	transfer in (2015): Walter de Gruyter													1940-1639	
Current Issues and Research in Advertising	0163-3392	2165-820X	1978-01-01	1	1	1991-12-31	13	01-Feb	http://www.tandfonline.com/openurl?genre=journal&stitle=ujci19		openurl?genre=journal&stitle=ujci19		fulltext			serial										0163-3392	2165-820X	
Journal of Enterprise Transformation	1948-8289	1948-8297	2011-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ujet20		openurl?genre=journal&stitle=ujet20		fulltext			serial										1948-8289	1948-8297	
School Health Review	0036-6579		1969-01-01	1	sup1	1974-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=ujhe17		openurl?genre=journal&stitle=ujhe17		fulltext			serial										0036-6579		
Health Education (1975-1990)	0097-0050		1975-01-01	6	1	1990-12-31	21	6	http://www.tandfonline.com/openurl?genre=journal&stitle=ujhe18		openurl?genre=journal&stitle=ujhe18		fulltext			serial										0097-0050		
The Journal of the Middle East and Africa	2152-0844	2152-0852	2010-01-04	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ujme20		openurl?genre=journal&stitle=ujme20		fulltext			serial										2152-0844	2152-0852	
Journal of Psychoactive Drugs	0279-1072	2159-9777	1967-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ujpd20		openurl?genre=journal&stitle=ujpd20		fulltext			serial										0279-1072	2159-9777	
Journal of Research on Computing in Education	0888-6504		1986-01-01	19	02-Mar	2001-12-31	34	2	http://www.tandfonline.com/openurl?genre=journal&stitle=ujrt19		openurl?genre=journal&stitle=ujrt19		fulltext	now: Journal of Research on Technology in Education		serial										0888-6504		
Journal of Legal Medicine	0194-7648	1521-057X	1979-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ulgm20		openurl?genre=journal&stitle=ulgm20		fulltext			serial										0194-7648	1521-057X	
Journal of the Reading Specialist	0022-5126		1962-01-01	2	1	1971-12-31	10	4	http://www.tandfonline.com/openurl?genre=journal&stitle=ulri17		openurl?genre=journal&stitle=ulri17		fulltext			serial										0022-5126		
Reading World	0149-0117		1971-01-01	11	1	1985-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=ulri18		openurl?genre=journal&stitle=ulri18		fulltext			serial										0149-0117		
Military Behavioral Health	2163-5781	2163-5803	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=umbh20		openurl?genre=journal&stitle=umbh20		fulltext			serial										2163-5781	2163-5803	
Marine and Coastal Fisheries		1942-5120	2009-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=umcf		openurl?genre=journal&stitle=umcf		fulltext	Open Access										F			1942-5120	
Journal of Mental Health Research in Intellectual Disabilities	1931-5864	1931-5872	2008-01-02	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=umid20		openurl?genre=journal&stitle=umid20		fulltext			serial										1931-5864	1931-5872	
Numerical Heat Transfer	0149-5720	2331-4168	1978-01-01	1	1	1988-12-31	14	4	http://www.tandfonline.com/openurl?genre=journal&stitle=unht19		openurl?genre=journal&stitle=unht19		fulltext	Splits into: Numerical Heat Transfer Part A & Part B		serial										0149-5720	2331-4168	
Organic Preparations and Procedures	0885-6672		1969-01-01	1	1	1970-12-31	2	4	http://www.tandfonline.com/openurl?genre=journal&stitle=uopp19		openurl?genre=journal&stitle=uopp19		fulltext			serial										0885-6672		
Special Operations Journal	2329-6151	2372-2657	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uops20		openurl?genre=journal&stitle=uops20		fulltext	New for 2015		serial										2329-6151	2372-2657	
Quality Assurance	1052-9411	1521-0677	1998-07-01	7	1	2005-12-31	11	2-4	http://www.tandfonline.com/openurl?genre=journal&stitle=uqua20		openurl?genre=journal&stitle=uqua20		fulltext	Ceased:2006		serial										1052-9411	1521-0677	
Statistics in Biopharmaceutical Research		1946-6315	2009-01-02	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=usbr20		openurl?genre=journal&stitle=usbr20		fulltext														1946-6315	
International Journal of School and Educational Psychology	2168-3603	2168-3611	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=usep20		openurl?genre=journal&stitle=usep20		fulltext			serial										2168-3603	2168-3611	
Journal of Sport Psychology in Action	2152-0704	2152-0712	2010-01-09	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uspa20		openurl?genre=journal&stitle=uspa20		fulltext			serial										2152-0704	2152-0712	
Statistics and Public Policy	2330-443X		2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=uspp		openurl?genre=journal&stitle=uspp		fulltext	Open Access		serial								F		2330-443X		
Journal of Education for Social Work	0022-0612		1965-01-01	1	1	1984-12-31	20	3	http://www.tandfonline.com/openurl?genre=journal&stitle=uswe19		openurl?genre=journal&stitle=uswe19		fulltext			serial										0022-0612		
Journal of Transportation Safety & Security	1943-9962	1943-9970	2009-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=utss20		openurl?genre=journal&stitle=utss20		fulltext			serial										1943-9962	1943-9970	
Supervisors Quarterly	0039-5897		1967-01-01	3	1	1971-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=utte19		openurl?genre=journal&stitle=utte19		fulltext			serial										0039-5897		
