publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name
Beauvoir and Western Thought from Plato to Butler	9781438444567										9781438444567				
Aesthetics of the Virtual	9781438444376										9781438444376				
Dubious Facts	9781438443911										9781438443911				
The Vulnerable Empowered Woman	9780813554020										9780813554020				
Neoconservative Politics and the Supreme Court	9780814785898										9780814785898				
Confucius, Rawls, and the Sense of Justice	9780823250578										9780823250578				
The Open Past	9780823250257										9780823250257				
Quantum Mechanics and the Philosophy of Alfred North Whitehead	9780823250219										9780823250219				
Untouchable Fictions: Literary Realism and the Crisis of Caste	9780823250486										9780823250486				
The Discipline of Philosophy and the Invention of Modern Jewish Thought	9780823250295										9780823250295				
Reading Descartes Otherwise:Blind, Mad, Dreamy, and Bad	9780823250493										9780823250493				
Marginal Modernity:The Aesthetics of Dependency from Kierkegaard to Joyce	9780823250363										9780823250363				
The Text and Contexts of Ignatius Loyola's "Autobiography"	9780823250615										9780823250615				
Trust: Who or What Might Support Us?	9780823250431										9780823250431				
The Sense of Semblance:Philosophical Analyses of Holocaust Art	9780823250318										9780823250318				
Italian Women and International Cold War Politics, 1944-1968	9780823250349										9780823250349				
Empire's Wake	9780823250462										9780823250462				
A Pact with Vichy: Angelo Tasca from Italian Socialism to French Collaboration	9780823250653										9780823250653				
This Distracted and Anarchical People: New Answers for Old Questions about the Civil War-Era North	9780823250288										9780823250288				
Cinepoetry: Imaginary Cinemas in French Poetry	9780823250332										9780823250332				
Portraits of Conflict	9781610755078										9781610755078				
The Politics of Genocide	9780814338896										9780814338896				
Luminous Bliss	9780824837747										9780824837747				
Respiratory Physiology of Newborn Mammals	9780801873669										9780801873669				
The Complete Poetry of Percy Bysshe Shelley	9780801877957										9780801877957				
Bayesian Field Theory	9780801877971										9780801877971				
L'imaginaire géographique	9782760532465										9782760532465				
La santé psychosociale des enseignants et des enseignantes	9782760530058										9782760530058				
Communication internationale et communication interculturelle	9782760531192										9782760531192				
Se professionnaliser par l'écriture	9782760531314										9782760531314				
Gestion de l'eau	9782760533141										9782760533141				
Des mécanismes pour assurer la validité de l'interprétation de la mesure en éducation	9782760526860										9782760526860				
Des mécanismes pour assurer la validité de l'interprétation de la mesure en éducation	9782760526884										9782760526884				
Le Québec à l'heure du développement durable	9782760531741										9782760531741				
Enjeux des industries culturelles au Québec	9782760532977										9782760532977				
Le rôle de l'université dans le développement local	9782760533172										9782760533172				
Michigan Family Farms and Farm Buildings	9780472027033										9780472027033				
What Things Are Made Of	9780822978633										9780822978633				
Women’s Poetry	9780822978657										9780822978657				
Malaysian Chinese	9789814345095										9789814345095				
Decentring and Diversifying Southeast Asian Studies	9789814311984										9789814311984				
Revolutionary Spirit	9789814345064										9789814345064				
Chile and Latin America in a Globalized World	9789812306579										9789812306579				
Corporate Governance of Listed Companies in Thailand	9789812306999										9789812306999				
Islamic Perspectives on the New Millennium	9789812305367										9789812305367				
Durga's Mosque	9789812305374										9789812305374				
Business in Indonesia	9789812305398										9789812305398				
A Time Bomb for Global Trade	9789812305381										9789812305381				
Ethnic Relations and Nation-Building in Southeast Asia	9789812305312										9789812305312				
Indonesian Electoral Behaviour	9789812305350										9789812305350				
Asian Development Experience Vol. 3	9789812305343										9789812305343				
Asian Development Experience Vol. 1	9789812305329										9789812305329				
Asian Development Experience Vol. 2	9789812305336										9789812305336				
Foreign Direct Investment and Development in Vietnam	9789812305282										9789812305282				
The 2nd ASEAN Reader	9789812305299										9789812305299				
Asia-Pacific Security	9789812307088										9789812307088				
APEC as an Institution	9789812305015										9789812305015				
The Making of Southeast Asia	9789814311250										9789814311250				
Encountering Islam	9789814379939										9789814379939				
Different Under God	9789814414432										9789814414432				
Water Issues in Southeast Asia	9789812309839										9789812309839				
The Palm Oil Controversy in Southeast Asia	9789814311458										9789814311458				
Southeast Asian Personalities of Chinese Descent, vol. 2	9789814414142										9789814414142				
The Apostolic Fathers (The Fathers of the Church, Volume 1)	9780813211015										9780813211015				
Eighty-three Different Questions (The Fathers of the Church, Volume 70)	9780813211701										9780813211701				
Tractates on the Gospel of John 112–24  Tractates on the First Epistle of John (The Fathers of the Church, Volume 92)	9780813211923										9780813211923				
Human Nature, Ritual, and History	9780813215976										9780813215976				
Commentary on the Twelve Prophets, Volume 1 (The Fathers of the Church, Volume 115)	9780813216898										9780813216898				
Commentary on the Twelve Prophets, Volume 2 (The Fathers of the Church, Volume 116)	9780813212166										9780813212166				
Queenship and Sanctity	9780813216089										9780813216089				
St. Thomas Aquinas and the Natural Law Tradition	9780813220529										9780813220529				
Funeral Orations (The Fathers of the Church, Volume 22)	9780813211220										9780813211220				
Changing Unjust Laws Justly	9780813216096										9780813216096				
The Story of Wamba	9780813216164										9780813216164				
Vital Conflicts in Medical Ethics	9780813217772										9780813217772				
Speaking the Incomprehensible God	9780813216485										9780813216485				
Apologetical Works  Octavius	9780813211107										9780813211107				
Aquinas's Summa	9780813216638										9780813216638				
Notes and Comments on Robert's Rules, Fourth Edition	9780809332168										9780809332168				
Taking Scope	9780262301404										9780262301404				
Dario Argento	9780252094385										9780252094385				
Fighting for Their Lives	9780826519122										9780826519122				
King	9780252094781										9780252094781				
That Every Man Be Armed	9780826352996										9780826352996				
African American History in New Mexico	9780826353023										9780826353023				
The Unreal Estate Guide to Detroit	9780472029174										9780472029174				
To Do This, You Must Know How	9781621039150										9781621039150				
Chord Box	9781610755115										9781610755115				
Marketing to Moviegoers	9780809331970										9780809331970				
The Mayors	9780809331994										9780809331994				
Geography and Plays	9780299134730										9780299134730				
Universities and Colleges as Economic Drivers	9781438445021										9781438445021				
Ordination of a Tree, The	9781438444666										9781438444666				
Valuing Diversity	9781438444604										9781438444604				
Nationalisme et protection sociale	9782760320550										9782760320550				
Trickster and Hero	9780299290733										9780299290733				
A Duel of Nations	9780299291334										9780299291334				
Democracy, Dialogue, and Community Action	9781610755092										9781610755092				
Wellness Beyond Words	9780826352750										9780826352750				
Contestation transnationale, diversité et citoyenneté dans l'espace québécois	9782760518124										9782760518124				
Politique par le détour de l'art, de l'éthique et de la philosophie	9782760516762										9782760516762				
Sports et villes	9782760517318										9782760517318				
Territoires durables en devenir	9782760534124										9782760534124				
Entre la métropolisation et le village global	9782760516403										9782760516403				
Vers de nouveaux modes de formation professionnelle ?	9782760516694										9782760516694				
Pour une pensée réflexive en éducation	9782760516489										9782760516489				
Changement climatique, flux technologiques, financiers et commerciaux	9782760517929										9782760517929				
L'administration de l'éducation	9782760517202										9782760517202				
Myanmar	9789812309679										9789812309679				
A Southeast Asian Community	9789812308146										9789812308146				
Making an ASEAN-EU FTA Work for European Business	9789812307576										9789812307576				
Japan and ASEAN	9789812306500										9789812306500				
Opportunities and Challenges for Asian-Arabian Ties	9789812306524										9789812306524				
Africa's Season of Hope	9789812306357										9789812306357				
Indonesia	9789812306333										9789812306333				
Global Challenges in the 21st Century	9789812306203										9789812306203				
Indonesia	9789812306180										9789812306180				
Investments into the Future	9789812306166										9789812306166				
New Approaches to Security and Development	9789812306142										9789812306142				
India's Perspectives on ASEAN and the Asia-Pacific Region	9789812306111										9789812306111				
EU and Asia	9789812306135										9789812306135				
Japan and ASEAN in East Asia	9789812306098										9789812306098				
Reinventing ASEAN	9789812305138										9789812305138				
Indonesia Today	9789812305114										9789812305114				
Southeast Asian Personalities of Chinese Descent, vol. 1	9789814345224										9789814345224				
Workers Go Shopping in Argentina	9780826352439										9780826352439				
Jewish Philosophy and the Crisis of Modernity	9781438421445										9781438421445				
Comprendre la famille 8	9782760519060										9782760519060				
Responsabilité sociale d'entreprise et finance responsable	9782760518179										9782760518179				
Page to Stage	9780472028795										9780472028795				
Evolutionary Rhetoric	9780809331024										9780809331024				
The Prairie Boys Go to War	9780809332045										9780809332045				
Iberian Fathers, Volume 2 (The Fathers of the Church, Volume 63)	9780813211633										9780813211633				
Three Poems	9780813211756										9780813211756				
Homilies on Genesis, 1–17 (The Fathers of the Church, Volume 74)	9780813211749										9780813211749				
Writings (The Fathers of the Church, Volume 37)	9780813211374										9780813211374				
The Questions on the Octateuch, Volume 2	9780813217031										9780813217031				
Theological Treatises on the Trinity (The Fathers of the Church, Volume 69)	9780813211695										9780813211695				
Black devil and iron angel	9780813216683										9780813216683				
Polity and Ecology in Formative Period Coastal Oaxaca	9781607322122										9781607322122				
Archaeometallurgy in Mesoamerica	9781607322108										9781607322108				
Mieux former pour agir dans une société en mouvement	9782760531093										9782760531093				
Iceland and Images of the North	9782760530874										9782760530874				
Homilies on Genesis and Exodus	9780813211718										9780813211718				
Commentary on the Gospel According to John, Books 13-32	9780813211893										9780813211893				
The Questions on the Octateuch, Volume 1	9780813217024										9780813217024				
Here Both Sweeter	9781612776873										9781612776873				
Poppy Seeds	9781612776910										9781612776910				
Frames of Anime	9789882205246										9789882205246				
Roots in the Great Plains	9781937378257										9781937378257				
Friendship in Art	9789882205765										9789882205765				
Hong Kong Culture	9789882206137										9789882206137				
Electing Hong Kong's Chief Executive	9789888053452										9789888053452				
Return Migration and Identity	9789888053568										9789888053568				
Dialogue	9789888053513										9789888053513				
Rebuilding the Ancestral Village	9789888053667										9789888053667				
Early China Coast Meteorology	9789888053759										9789888053759				
Forgotten Souls	9789888053742										9789888053742				
Nurturing Pillars of Society	9789888053551										9789888053551				
Dictionary of Hong Kong English, A	9789888053810										9789888053810				
Euro Horror	9780253006585										9780253006585				
The Paradoxical Rationality of Søren Kierkegaard	9780253006578										9780253006578				
Visions of Annihilation	9780822977933										9780822977933				
The Scandal of Having Something to Say	9781602585300										9781602585300				
Letters from Alabama	9780817386474										9780817386474				
Shovel Ready	9780817386252										9780817386252				
The Time of the Goats	9780299290931										9780299290931				
The Rise and Decline of the Zairian State	9780299101138										9780299101138				
Negotiating Empire	9780299289331										9780299289331				
The Long Life and Swift Death of Jewish Rechitsa	9780299289836										9780299289836				
Channeling the Past	9780299289034										9780299289034				
The City Natural	9780822978589										9780822978589				
Scoring Transcendence	9781602585362										9781602585362				
Claiming Exodus	9781602585331										9781602585331				
Gods of the Mississippi	9780253008084										9780253008084				
Cruel City	9780253008305										9780253008305				
The Imjin and Kapyong Battles, Korea, 1951	9780253009166										9780253009166				
Gadamer	9780253007681										9780253007681				
The Worlds of Russian Village Women	9780299290337										9780299290337				
Dragging Wyatt Earp	9780804040525										9780804040525				
The Madness of Vision	9780821444375										9780821444375				
Renascent Joyce	9780813042671										9780813042671				
The Globalization of Supermax Prisons	9780813557427										9780813557427				
Occupational Labor Shortages	9780880994132										9780880994132				
Fernando Alonso	9780813045009										9780813045009				
Stories We Tell Ourselves	9781609381721										9781609381721				
Ma‘i Lepera	9780824865795										9780824865795				
Native Recognition	9781438443997										9781438443997				
Strange Tale of Panorama Island	9780824837273										9780824837273				
Diversity in Diaspora	9780824837778										9780824837778				
Fertile Disorder	9780824837785										9780824837785				
Rewriting Medieval Japanese Women	9780824837853										9780824837853				
Salvation through Dissent	9780824837860										9780824837860				
The Crab Cannery Ship	9780824837907										9780824837907				
The Language of Secular Islam	9780824837914										9780824837914				
Provocative Syntax	9780262295673										9780262295673				
Animal Thinking	9780262298988										9780262298988				
A Syntax of Substance	9780262312233										9780262312233				
Economic Thought and U.S. Climate Change Policy	9780262312479										9780262312479				
Supertagging	9780262312486										9780262312486				
Negotiated Settlements	9780813043722										9780813043722				
Africa and France	9780253007032										9780253007032				
My Culture, My Color, My Self	9781439908310										9781439908310				
Earth Again	9780814337301										9780814337301				
The Time Remaining	9780815651864										9780815651864				
Tree of Pearls, Queen of Egypt	9780815651932										9780815651932				
Compassion and Moral Guidance	9780824837211										9780824837211				
Making Faces	9780824837242										9780824837242				
The Bunraku Puppet Theatre	9780824837259										9780824837259				
Shinto Shrines	9780824837754										9780824837754				
Practicing to Walk Like a Heron	9780814335390										9780814335390				
Wireless	9780262275637										9780262275637				
Our Own Worst Enemy?	9780262295970										9780262295970				
Ingenious Genes	9780262298209										9780262298209				
George Santayana's Marginalia, A Critical Selection	9780262298414										9780262298414				
George Santayana's Marginalia, A Critical Selection	9780262298421										9780262298421				
Human Information Interaction	9780262301473										9780262301473				
The Ethics of Animal Research	9780262301602										9780262301602				
Radicalizing Enactivism	9780262312172										9780262312172				
Harvesting the Biosphere	9780262312264										9780262312264				
Changing Lanes	9780262312387										9780262312387				
Greening Berlin	9780262312424										9780262312424				
Chimeras and Consciousness	9780262312462										9780262312462				
Color Ontology and Color Science	9780262312493										9780262312493				
Hybrid Nature	9780262312509										9780262312509				
Global Governance of Hazardous Chemicals	9780262312516										9780262312516				
The Federalist Society	9780826518798										9780826518798				
Almost Gone	9781933227504										9781933227504				
With Éclat	9780934552837										9780934552837				
South African Foreign Policy Review: Volume 1	9780798302586										9780798302586				
Strangers in the Wild Place	9780253007070										9780253007070				
The Métis of Senegal	9780253007056										9780253007056				
Language and Power in the Early Middle Ages	9781611683929										9781611683929				
Assault on Paradise	9789956728473										9789956728473				
Companion of Life	9789956728930										9789956728930				
DISCOnnections	9789956728572										9789956728572				
Divine Bud: Testimonies of Godís intervention	9789956728831										9789956728831				
First Harvests	9789956728114										9789956728114				
Son of a Red Devil	9789956728343										9789956728343				
The Betrayed Town and Other Poems	9789956728077										9789956728077				
The Residue of the Western Missionary in the Southern Cameroons	9789956728688										9789956728688				
Witchcraft in Post-colonial Africa	9789956728329										9789956728329				
John Paul II on the Vulnerable	9780813220123										9780813220123				
The Common Good of Constitutional Democracy	9780813220109										9780813220109				
The Illusion of History	9780813220062										9780813220062				
Chekhov for the 21st Century	9780893578923										9780893578923				
Praise Nothing	9781610755122										9781610755122				
The Paths of Folklore	9780893578930										9780893578930				
Agnessa	9780893578947										9780893578947				
Russia's Century of Revolutions	9780893579029										9780893579029				
L'enseignement efficace	9782760530416										9782760530416				
Analyse et gestion financières	9782760530423										9782760530423				
Student Activism and Civil Rights in Mississippi	9780807149850										9780807149850				
Knights of the Golden Circle	9780807150054										9780807150054				
The Dalai Lama’s Secret and Other Reporting Adventures	9780807150511										9780807150511				
Louis Marshall and the Rise of Jewish Ethnicity in America	9780815651987										9780815651987				
Uncharted Strait	9780815723851										9780815723851				
Hitler's Rival	9780813140926										9780813140926				
The Sopranos	9780814338520										9780814338520				
Where the Aunts Are	9781602586666										9781602586666				
Up Against a Wall	9780814725214										9780814725214				
What Is Parenthood?	9780814724484										9780814724484				
Making Women's Histories	9780814759226										9780814759226				
Deviant and Criminal Behavior in the Workplace	9780814722626										9780814722626				
Priests of Our Democracy	9780814744642										9780814744642				
Development, Security, and Aid	9780820345673										9780820345673				
On the Rim of the Caribbean	9780820345802										9780820345802				
Properties of Violence	9780820345826										9780820345826				
Spectrality in the Novels of Toni Morrison	9781572339804										9781572339804				
The Aesthetics of Service in Early Modern England	9780810165632										9780810165632				
Jews and Ukrainians in Russia's Literary Borderlands	9780810166912										9780810166912				
From the Republic of the Rio Grande	9780292744073										9780292744073				
Experimental Latin American Cinema	9780292744165										9780292744165				
Capital of the World	9780814708354										9780814708354				
The Spectacular Few	9780814724071										9780814724071				
Ghosts of Jim Crow	9780814724460										9780814724460				
Refining Expertise	9780814762394										9780814762394				
Two Presidents Are Better Than One	9780814724682										9780814724682				
Dangerous Knowledge	9781439910450										9781439910450				
Down and Out in Los Angeles and Berlin	9781439908280										9781439908280				
Corpse Whale	9780816599363										9780816599363				
The Petersburg Tradition	9780893578879										9780893578879				
L’exploitation du phoque à l’embouchure du Saguenay par les Iroquoiens de 1000 à 1534	9782760320703										9782760320703				
Among the Enemy	9780814338537										9780814338537				
Wages of Evil	9780810166271										9780810166271				
Archaeology of Violence, The	9781438444437										9781438444437				
Developing the Asian Bond Market	9789812306340										9789812306340				
The Monarchy in Contemporary Malaysia	9789812306289										9789812306289				
Peace on the Korean Peninsula and East Asia	9789812306067										9789812306067				
The Crescent Arises over the Banyan Tree	9789814311861										9789814311861				
Women Singers in Global Contexts	9780252094361										9780252094361				
Nikkei Baseball	9780252094538										9780252094538				
David Lynch	9780252094057										9780252094057				
The Great Orchestrator	9780252094590										9780252094590				
Lynching Beyond Dixie	9780252094651										9780252094651				
Todd Haynes	9780252094811										9780252094811				
Ingrid Jonker	9780821444603										9780821444603				
Blue White Red	9780253007940										9780253007940				
Music and the Skillful Listener	9780253007933										9780253007933				
San Rock Art	9780821444580										9780821444580				
As Normal As Possible	9789882205727										9789882205727				
Habitats	9780814771556										9780814771556				
Kongo Graphic Writing and Other Narratives of the Sign	9781439908181										9781439908181				
Musicking Bodies	9780819573278										9780819573278				
New Mexico's Spanish Livestock Heritage	9780826350916										9780826350916				
Just Saying	9780819573001										9780819573001				
Sky Ward	9780819573582										9780819573582				
Phallos	9780819573568										9780819573568				
Come home Charley Patton	9780819573216										9780819573216				
The Story Until Now	9780819573506										9780819573506				
The Female Figure in Eiléan Ní Chuilleanáin’s Poetry	9781909005730										9781909005730				
Viewpoints	9781909005761										9781909005761				
Peripheral Visions for Writing Centers	9780874219166										9780874219166				
Broken Hearts	9781421408026										9781421408026				
Rebels at the Bar	9780814758632										9780814758632				
Transnational Feminism in the United States	9780814762998										9780814762998				
Multimodal Literacies and Emerging Genres	9780822978046										9780822978046				
It's Good to Be Black	9780809331239										9780809331239				
Shaping Language Policy in the U.S.	9780809331352										9780809331352				
Who’s Yer Daddy?	9780299289430										9780299289430				
The Postcolonial State in Africa	9780299291433										9780299291433				
Human Rights and Transnational Solidarity in Cold War Latin America	9780299291136										9780299291136				
Faithful Passages	9780299290634										9780299290634				
The Shadow of a Year	9780299289539										9780299289539				
The Poetics of Impudence and Intimacy in the Age of Pushkin	9780299290436										9780299290436				
Structures en béton armé - 2e édition	9782760533813										9782760533813				
L'économie sociale dans les services à domicile	9782760516571										9782760516571				
Sweet Spot	9780810166073										9780810166073				
Service Learning in Interpreter Education	9781563685569										9781563685569				
Food and Agriculture in Ethiopia	9780812208610										9780812208610				
Another Steven Soderbergh Experience	9780292744226										9780292744226				
The Texas Supreme Court	9780292744622										9780292744622				
Queer Bergman	9780292743779										9780292743779				
Twentieth Century-Fox	9780292744486										9780292744486				
Protecting Yellowstone	9780826353047										9780826353047				
About Crows	9780299291938										9780299291938				
Centaur	9780299294434										9780299294434				
The Declarable Future	9780299292133										9780299292133				
Doing Good	9780816599967										9780816599967				
Leaving Tulsa	9780816599943										9780816599943				
Regional Trade Integration, Economic Growth and Poverty Reduction in Southern Africa	9780798302647										9780798302647				
Along These Highways	9780816599608										9780816599608				
Butterfly Moon	9780816599998										9780816599998				
Hogs, Mules, and Yellow Dogs	9780816599707										9780816599707				
The Only One Living to Tell	9780816599769										9780816599769				
Anatomizing Civil War	9780472028719										9780472028719				
Obligations in Roman Law	9780472028573										9780472028573				
Between the Middle East and the Americas	9780472028771										9780472028771				
The Chief Concern of Medicine	9780472028863										9780472028863				
Interpreting Sacred Ground	9780817386313										9780817386313				
Calling in the soul	9780295800424										9780295800424				
Cultivating Victory	9780822978572										9780822978572				
The Clinic and Elsewhere	9780295804675										9780295804675				
This Corner of Canaan	9781574415179										9781574415179				
Ambition, Competition, and Electoral Reform	9780472028955										9780472028955				
Process-Tracing Methods	9780472028856										9780472028856				
Publishing Blackness	9780472028924										9780472028924				
After the Public Turn	9780874219142										9780874219142				
The Arab Revolts	9780253009784										9780253009784				
Ontological Humility	9781438445519										9781438445519				
Red-Inked Retablos	9780816599929										9780816599929				
Natural Takeover of Small Things	9780816599905										9780816599905				
Crafting History in the Northern Plains	9780816599837										9780816599837				
Barry Goldwater and the Remaking of the American Political Landscape	9780816599790										9780816599790				
Indigenous Agency in the Amazon	9780816599783										9780816599783				
The Door of Last Resort	9780813560540										9780813560540				
We Shall Be Free!	9781439908617										9781439908617				
Before Daybreak	9780813042688										9780813042688				
A Tongue in the Mouth of the Dying	9780268080730										9780268080730				
John F. Kennedy, Barack Obama, and the Politics of Ethnic Incorporation and Avoidance	9781438445618										9781438445618				
Hollowed Ground	9780814336960										9780814336960				
Better Story, The	9781438445854										9781438445854				
Race and Immigration in the New Ireland	9780268078669										9780268078669				
The Political Activities of Detroit Clubwomen in the 1920s	9780814338162										9780814338162				
The Gospel according to Shakespeare	9780268075682										9780268075682				
Macroanalysis	9780252094767										9780252094767				
The Ecological Other	9780816599813										9780816599813				
Learning the Possible	9780816599806										9780816599806				
Bloody Murder	9781421408415										9781421408415				
Elizabeth Singer Rowe and the Development of the English Novel	9781421408897										9781421408897				
Geckos	9781421409252										9781421409252				
Blake's Agitation	9781421409061										9781421409061				
Being American in Europe, 1750–1860	9781421409009										9781421409009				
Starfish	9781421410456										9781421410456				
Entertaining Elephants	9781421408736										9781421408736				
Thrill of the Chaste	9781421408927										9781421408927				
Seedtime on the Cumberland	9781609173678										9781609173678				
American Post-Judaism	9780253008091										9780253008091				
The Time of Our Lives	9780814336250										9780814336250				
Roots and Reflections	9780295804552										9780295804552				
Different Horrors / Same Hell	9780295804576										9780295804576				
Sympathetic Magic	9780809332250										9780809332250				
Tongue Lyre	9780809332236										9780809332236				
Tropical Whites	9780812207958										9780812207958				
Inventing the Egghead	9780812207811										9780812207811				
An Age of Infidels	9780812208252										9780812208252				
Milliken's Bend	9780807149935										9780807149935				
St. Philip's College	9781623490010										9781623490010				
A Philosophical Anthropology of the Cross	9780253007049										9780253007049				
Detroit	9781609173524										9781609173524				
French and Indians in the Heart of North America, 1630-1815	9781609173609										9781609173609				
Seeing Red--Hollywood's Pixeled Skins	9781609173685										9781609173685				
London	9780822978664										9780822978664				
Prosaic Conditions	9780810166394										9780810166394				
Grains of the Voice	9780810166516										9780810166516				
Great Deeds in Ireland	9781909005907										9781909005907				
The Circassian Genocide	9780813560694										9780813560694				
Bootstrap Geologist	9780813045061										9780813045061				
Samuel Roth, Infamous Modernist	9780813045085										9780813045085				
The ANC Youth League	9780821444573										9780821444573				
The Battle for Manchuria and the Fate of China	9780253007346										9780253007346				
Outside the Hacienda Walls	9780816599615										9780816599615				
The Dramaturgy of Senecan Tragedy	9780472028825										9780472028825				
The Boy Who Shot the Sheriff	9780295804545										9780295804545				
1863	9780809332472										9780809332472				
Theorizing Histories of Rhetoric	9780809332113										9780809332113				
Women and Rhetoric between the Wars	9780809331390										9780809331390				
What Matters in Medicine	9780472028979										9780472028979				
The Novel as Church	9781602586840										9781602586840				
Black Television Travels	9780814759448										9780814759448				
Taming Passion for the Public Good	9780814759462										9780814759462				
James Buchanan and the Coming of the Civil War	9780813045030										9780813045030				
Trash	9780253007575										9780253007575				
African Art and Agency in the Workshop	9780253007582										9780253007582				
New Stories from the Midwest	9780253008251										9780253008251				
The Tribal Knot	9780253008671										9780253008671				
Media Franchising	9780814743492										9780814743492				
Death Zones and Darling Spies	9780803246065										9780803246065				
The Blind Man and the Loon	9780803246850										9780803246850				
Ecologies of Urbanism in India	9789882208483										9789882208483				
Rethinking Workplace Regulation	9781610448031										9781610448031				
Tribal Worlds	9781438446318										9781438446318				
Issues in Military Ethics	9781438446929										9781438446929				
Made in the Margins	9781602585539										9781602585539				
The American Non-Dilemma	9781610447898										9781610447898				
Proof of Guilt	9780803245693										9780803245693				
Accidental Occidental	9786155225369										9786155225369				
Key Concepts of Romanian History	9786155225581										9786155225581				
Rural Unrest during the First Russian Revolution	9786155225505										9786155225505				
One Woman in a Hundred	9780252094545										9780252094545				
Indian Accents	9780252094583										9780252094583				
No Votes for Women	9780252094675										9780252094675				
Alec Wilder	9780252094842										9780252094842				
Vigilant Society, A	9781438445649										9781438445649				
Govan Mbeki	9780821444597										9780821444597				
Post-Revolution Nonfiction Film	9780253007704										9780253007704				
Touching America's History	9780253008442										9780253008442				
From the Womb to the Body Politic	9780299289935										9780299289935				
The Body of the People	9780299289638										9780299289638				
River Road Rambler	9780807150795										9780807150795				
Along the River Road	9780807150634										9780807150634				
Find Your Story, Write Your Memoir	9780299293130										9780299293130				
The Inevitable Hour	9781421409207										9781421409207				
Reconstructing Ancient Linen Body Armor	9781421408200										9781421408200				
A Nation of Small Shareholders	9781421409030										9781421409030				
In the Godfather Garden	9780813560625										9780813560625				
Rethinking the Financial Crisis	9781610448048										9781610448048				
Coming of Political Age	9781610447942										9781610447942				
Dialogue Across Difference	9781610448055										9781610448055				
Whose Rights?	9781610448017										9781610448017				
Rockwell Heist	9780873518963										9780873518963				
Nashville in the New Millennium	9781610448024										9781610448024				
The Rise of Women	9781610448000										9781610448000				
Flowering of the Cumberland	9781609173715										9781609173715				
Duvalier's Ghosts	9780813045474										9780813045474				
The Proper Words for Sin	9781935978909										9781935978909				
Power to the Poor	9781469608075										9781469608075				
Frontier Cavalry Trooper	9780826352286										9780826352286				
Chicana and Chicano Mental Health	9780816599950										9780816599950				
When Worlds Collide	9780816599936										9780816599936				
Mapping Wonderlands	9780816599912										9780816599912				
On Religion and Memory	9780823251643										9780823251643				
Pets, People, and Pragmatism	9780823251162										9780823251162				
Shakespeare and Donne	9780823251261										9780823251261				
The Conditions of Hospitality	9780823251490										9780823251490				
The Revolver in the Hive	9780823250899										9780823250899				
Trials of Arab Modernity	9780823251735										9780823251735				
Looting and Rape in Wartime	9780812207750										9780812207750				
How Rivalries End	9780812208290										9780812208290				
Internationalism in the Age of Nationalism	9780812207781										9780812207781				
Everyday Occupations	9780812207835										9780812207835				
Chasing Newsroom Diversity	9780252094644										9780252094644				
On Behalf of the Family Farm	9781609381707										9781609381707				
Spirituality in Social Work and Education	9781554586424										9781554586424				
Mothers, Daughters, and Political Socialization	9781439909294										9781439909294				
Strengthening Popular Participation in the African Union	9781920489755										9781920489755				
CUT LOOSE	9780813561868										9780813561868				
Anteaters Don't Dream and Other Stories	9781621031123										9781621031123				
Peyton Place	9781555537593										9781555537593				
The Pilgrim Jubilees	9781621036265										9781621036265				
Woke Me Up This Morning	9781604737325										9781604737325				
Latin American Jewish Cultural Production	9780826592552										9780826592552				
Placing Aesthetics	9780821440452										9780821440452				
The Welcome	9780252091308										9780252091308				
Le Sud... Et le Nord dans la mondialisation	9782760518131										9782760518131				
Bounding the Mekong	9780824837501										9780824837501				
The Diplomacy of Nationalism	9780824837570										9780824837570				
Voices in Revolution	9780824837532										9780824837532				
Weaving and Binding	9780824837525										9780824837525				
Born Again	9780824837600										9780824837600				
Heroes of China's Great Leap Forward	9780824837594										9780824837594				
Polygamy and Sublime Passion	9780824837648										9780824837648				
The Ideology of Kokugo	9780824837617										9780824837617				
The Ise Stories	9780824837662										9780824837662				
Twelve Days at Nuku Hiva	9780824837518										9780824837518				
Way Up North in Louisville	9781469603865										9781469603865				
Visions of Power in Cuba	9781469601519										9781469601519				
Ghost Dance	9780807153666										9780807153666				
Of Memory and Desire	9780807153697										9780807153697				
View of the Constitution of the United States	9781614878698										9781614878698				
Observations upon Liberal Education	9781614878704										9781614878704				
Gather at the River	9780807152447										9780807152447				
The Revolutionary Writings of Alexander Hamilton	9781614878063										9781614878063				
The Revolutionary Writings of John Adams	9781614877660										9781614877660				
Recentering Anglo/American Folksong	9781621036647										9781621036647				
Lectures on the Relation between Law and Public Opinion in England	9781614877943										9781614877943				
George Washington: A Collection	9781614878759										9781614878759				
The Principles of Moral and Christian Philosophy	9781614878711										9781614878711				
Letters 1–50 (The Fathers of the Church, Volume 76)	9780813211763										9780813211763				
Letters, Volume 6 (1*–29*) (The Fathers of the Church, Volume 81)	9780813211817										9780813211817				
The Works of Saint Cyril of Jerusalem, Volume 1 (The Fathers of the Church, Volume 61)	9780813211619										9780813211619				
Commentary on the Gospel of John, Books 1-10	9780813211800										9780813211800				
The Law of Nations	9781614878728										9781614878728				
Mary Lincoln's Insanity Case	9780252094170										9780252094170				
Oral Tradition and the Internet	9780252094309										9780252094309				
Justice Provocateur	9780252094316										9780252094316				
