publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Le dépistage du cancer colorectal	978-2-287-32802-2	978-2-287-32803-9							http://link.springer.com/10.1007/2-287-32803-3	Dorval	10.1007/2-287-32803-3		fulltext		Springer Paris	Monograph	2006					6881	
Le dépistage du cancer du col de l’utérus	978-2-287-22083-8	978-2-287-28699-5							http://link.springer.com/10.1007/2-287-28699-3	Blanc	10.1007/2-287-28699-3		fulltext		Springer Paris	Monograph	2005					6881	
Le dépistage du cancer du sein: un enjeu de santé publique	978-2-287-39694-6	978-2-287-39695-3							http://link.springer.com/10.1007/978-2-287-39695-3	Séradour	10.1007/978-2-287-39695-3		fulltext		Springer Paris	Monograph	2007			Deuxième édition		6881	
Le logiciel R	978-2-8178-0114-8	978-2-8178-0115-5							http://link.springer.com/10.1007/978-2-8178-0115-5	Micheaux	10.1007/978-2-8178-0115-5		fulltext		Springer Paris	Monograph	2011					5538	
Le manuel de réanimation, soins intensifs et médecine d’urgence	978-2-287-59754-1	978-2-287-24918-1							http://link.springer.com/10.1007/b106112	Vincent	10.1007/b106112		fulltext		Springer Paris	Monograph	2005						
Le manuel de réanimation, soins intensifs et médecine d’urgence	978-2-287-99032-8	978-2-287-99033-5							http://link.springer.com/10.1007/978-2-287-99033-5	Vincent	10.1007/978-2-287-99033-5		fulltext		Springer Paris	Monograph	2009			Troisième édition			
Le manuel de réanimation, soins intensifs et médecine d’urgence	978-2-8178-0486-6	978-2-8178-0487-3							http://link.springer.com/10.1007/978-2-8178-0487-3	Vincent	10.1007/978-2-8178-0487-3		fulltext		Springer Paris	Monograph	2013			Quatrième édition			
Le rachis cervical vieillissant	978-2-287-99073-1	978-2-287-99074-8							http://link.springer.com/10.1007/978-2-287-99074-8	Bendaya	10.1007/978-2-287-99074-8		fulltext		Springer Paris	Monograph	2009						
Le raisonnement bayésien	978-2-287-33906-6	978-2-287-33907-3							http://link.springer.com/10.1007/978-2-287-33907-3	Parent	10.1007/978-2-287-33907-3		fulltext		Springer Paris	Monograph	2007					5538	
Le silence de l’aiguille	978-2-287-79506-0	978-2-287-79507-7							http://link.springer.com/10.1007/978-2-287-79507-7	Vinogradoff	10.1007/978-2-287-79507-7		fulltext		Springer Paris	Monograph	2008					7426	
Le syndrome de Turner	978-2-287-87854-1	978-2-287-87855-8							http://link.springer.com/10.1007/978-2-287-87855-8	Pienkowski	10.1007/978-2-287-87855-8		fulltext		Springer Paris	Monograph	2009						
Le syndrome de détresse respiratoire aiguë	978-2-287-77985-5	978-2-287-77986-2							http://link.springer.com/10.1007/978-2-287-77986-2	Papazian	10.1007/978-2-287-77986-2		fulltext		Springer Paris	Monograph	2008					4668	
Le visage en médecine traditionnelle chinoise	978-2-287-95902-8	978-2-287-95903-5							http://link.springer.com/10.1007/978-2-287-95903-5	Cygler	10.1007/978-2-287-95903-5		fulltext		Springer Paris	Monograph	2009					7426	
Leerboek Atherotrombose	978-90-313-5229-6	978-90-313-6597-5							http://link.springer.com/10.1007/978-90-313-6597-5	Jukema	10.1007/978-90-313-6597-5		fulltext		Bohn Stafleu van Loghum	Monograph	2008			Tweede, geheel herziene druk			
Leercoaching in het hbo	978-90-313-5313-2	978-90-313-7617-9							http://link.springer.com/10.1007/978-90-313-7617-9	Hoeven	10.1007/978-90-313-7617-9		fulltext		Bohn Stafleu van Loghum	Monograph	2009			2			
Leercoaching in het hbo Student	978-90-313-5312-5	978-90-313-7618-6							http://link.springer.com/10.1007/978-90-313-7618-6	Hoeven	10.1007/978-90-313-7618-6		fulltext		Bohn Stafleu van Loghum	Monograph	2009			2			
Leidraad Cardiologie	978-90-313-6031-4	978-90-313-6311-7							http://link.springer.com/10.1007/978-90-313-6311-7	Bosker	10.1007/978-90-313-6311-7		fulltext		Bohn Stafleu van Loghum	Monograph	2009			3			
Leidraad gynaecologie	978-90-313-4150-4	978-90-313-6522-7							http://link.springer.com/10.1007/978-90-313-6522-7	Bekkers	10.1007/978-90-313-6522-7		fulltext		Bohn Stafleu van Loghum	Monograph	2005						
Leidraad huisartsgeneeskunde	978-90-313-4261-7	978-90-313-6526-5							http://link.springer.com/10.1007/978-90-313-6526-5	Kruys	10.1007/978-90-313-6526-5		fulltext		Bohn Stafleu van Loghum	Monograph	2005						
Leidraad kindergeneeskunde	978-90-313-4463-5	978-90-313-6531-9							http://link.springer.com/10.1007/978-90-313-6531-9	Griendt	10.1007/978-90-313-6531-9		fulltext		Bohn Stafleu van Loghum	Monograph	2006						
Leidraad psychiatrie	978-90-313-4183-2	978-90-313-6523-4							http://link.springer.com/10.1007/978-90-313-6523-4	Nimwegen	10.1007/978-90-313-6523-4		fulltext		Bohn Stafleu van Loghum	Monograph	2008				Hengeveld	8223	
Les Syndromes aortiques aigus	978-2-287-79928-0	978-2-287-79929-7							http://link.springer.com/10.1007/978-2-287-79929-7	Rousseau	10.1007/978-2-287-79929-7		fulltext		Springer Paris	Monograph	2009						
Les annonces en cancérologie	978-2-8178-0246-6	978-2-8178-0247-3							http://link.springer.com/10.1007/978-2-8178-0247-3	Bouché	10.1007/978-2-8178-0247-3		fulltext		Springer Paris	Monograph	2013						
Les biomarqueurs en médecine d’urgence	978-2-8178-0296-1	978-2-8178-0297-8							http://link.springer.com/10.1007/978-2-8178-0297-8		10.1007/978-2-8178-0297-8		fulltext		Springer Paris	Monograph	2012				Claessens	10460	
Les biosimilaires	978-2-8178-0036-3	978-2-8178-0037-0							http://link.springer.com/10.1007/978-2-8178-0037-0	Prugnaud	10.1007/978-2-8178-0037-0		fulltext		Springer Paris	Monograph	2011						
Les cancers	978-2-287-85840-6	978-2-287-85841-3							http://link.springer.com/10.1007/978-2-287-85841-3	Delavigne	10.1007/978-2-287-85841-3		fulltext		Springer Paris	Monograph	2009					8378	
Les cancers digestifs	978-2-287-22087-6	978-2-287-30874-1							http://link.springer.com/10.1007/2-287-30874-1	Rougier	10.1007/2-287-30874-1		fulltext		Springer Paris	Monograph	2006					5181	
Les cancers digestifs du sujet âgé	978-2-287-79513-8	978-2-8178-0000-4							http://link.springer.com/10.1007/978-2-8178-0000-4	Morère	10.1007/978-2-8178-0000-4		fulltext		Springer Paris	Monograph	2010					5181	
Les cancers ovariens	978-2-287-25168-9	978-2-287-30921-2							http://link.springer.com/10.1007/2-287-30921-7		10.1007/2-287-30921-7		fulltext		Springer Paris	Monograph	2006					5181	
Les cheveux Signe et signifiant	978-2-8178-0316-6	978-2-8178-0317-3							http://link.springer.com/10.1007/978-2-8178-0317-3	Tilles	10.1007/978-2-8178-0317-3		fulltext		Springer Paris	Monograph	2013						
Les douleurs abdominales en questions	978-2-287-21435-6	978-2-287-27289-9							http://link.springer.com/10.1007/b138697	Delvaux	10.1007/b138697		fulltext		Springer Paris	Monograph	2005					4557	
Les dépressions	978-2-287-89263-9	978-2-287-89265-3							http://link.springer.com/10.1007/978-2-287-89265-3	Fondacci	10.1007/978-2-287-89265-3		fulltext		Springer Paris	Monograph	2009					8378	
Les fonctions sphinctériennes	978-2-287-25167-2	978-2-287-37362-6							http://link.springer.com/10.1007/978-2-287-37362-6	Amarenco	10.1007/978-2-287-37362-6		fulltext		Springer Paris	Monograph	2006					5391	
Les incontinences urinaires de l’homme	978-2-287-99159-2	978-2-287-99160-8							http://link.springer.com/10.1007/978-2-287-99160-8	Opsomer	10.1007/978-2-287-99160-8		fulltext		Springer Paris	Monograph	2011						
Les infections intra-abdominales aiguës	978-2-287-69812-5	978-2-287-69814-9							http://link.springer.com/10.1007/978-2-287-69814-9		10.1007/978-2-287-69814-9		fulltext		Springer Paris	Monograph	2007				Mallédant	4668	
Les infections urinaires	978-2-287-25172-6	978-2-287-48617-3							http://link.springer.com/10.1007/978-2-287-48617-3	Lobel	10.1007/978-2-287-48617-3		fulltext		Springer Paris	Monograph	2007					4766	
Les prothèses tricompartimentaires du genou de première intention	978-2-287-33000-1	978-2-287-33001-8							http://link.springer.com/10.1007/2-287-33001-1	Gacon	10.1007/2-287-33001-1		fulltext		Springer Paris	Monograph	2006					7425	
Les soins palliatifs: des soins de vie	978-2-287-93861-0	978-2-287-93863-4							http://link.springer.com/10.1007/978-2-287-93863-4	Blanchet	10.1007/978-2-287-93863-4		fulltext		Springer Paris	Monograph	2009					8378	
Les souffrances psychologiques des malades du cancer	978-2-287-74946-9	978-2-287-74947-6							http://link.springer.com/10.1007/978-2-287-74947-6	Soussan	10.1007/978-2-287-74947-6		fulltext		Springer Paris	Monograph	2009					6881	
Les techniques de monitorage hémodynamique en réanimation	978-2-287-71153-4	978-2-287-71154-1							http://link.springer.com/10.1007/978-2-287-71154-1	Teboul	10.1007/978-2-287-71154-1		fulltext		Springer Paris	Monograph	2007					4668	
Les thérapies ciblées	978-2-287-36007-7	978-2-287-36008-4							http://link.springer.com/10.1007/978-2-287-36008-4	Guetz	10.1007/978-2-287-36008-4		fulltext		Springer Paris	Monograph	2008					5181	
Les virus informatiques: théorie, pratique et applications	978-2-287-98199-9	978-2-287-98240-8							http://link.springer.com/10.1007/978-2-287-98240-8	Filiol	10.1007/978-2-287-98240-8		fulltext		Springer Paris	Monograph	2009			Deuxième édition		4667	
Les vérités du cancer	978-2-287-72407-7	978-2-287-72408-4							http://link.springer.com/10.1007/978-2-287-72408-4	Bacqué	10.1007/978-2-287-72408-4		fulltext		Springer Paris	Monograph	2008					7844	
Life-Cycle Modelling for Innovative Products and Processes	978-1-4757-5653-1	978-0-387-34981-7							http://link.springer.com/10.1007/978-0-387-34981-7		10.1007/978-0-387-34981-7		fulltext		Springer US	Monograph	1996				Jansen	6102	
Ligatures et sutures chirurgicales	978-2-287-25166-5	978-2-287-48615-9							http://link.springer.com/10.1007/978-2-287-48615-9	Dubrana	10.1007/978-2-287-48615-9		fulltext		Springer Paris	Monograph	2011						
Linear Algebra Done Right	978-0-387-98258-8	978-0-387-22595-1							http://link.springer.com/10.1007/b97662	Axler	10.1007/b97662		fulltext		Springer New York	Monograph	1997			Second Edition		666	
Livret infirmier au chevet du patient de réanimation : de la connaissance à la pratique	978-2-8178-0502-3	978-2-8178-0503-0							http://link.springer.com/10.1007/978-2-8178-0503-0		10.1007/978-2-8178-0503-0		fulltext		Springer Paris	Monograph	2014				Bertholet-Goudin	10291	
Logische Untersuchungen	978-94-009-6070-1	978-94-009-6068-8							http://link.springer.com/10.1007/978-94-009-6068-8	Husserl	10.1007/978-94-009-6068-8		fulltext		Springer Netherlands	Monograph	1984		19	Text der 1. und der 2. Auflage	Panzer	6062	
Logische Untersuchungen	978-94-010-1665-0	978-94-010-1663-6							http://link.springer.com/10.1007/978-94-010-1663-6		10.1007/978-94-010-1663-6		fulltext		Springer Netherlands	Monograph	1975		18	Text der 1. und der 2. Auflage	Holenstein	6062	
L’adolescent atteint de cancer et les siens	978-2-287-99042-7	978-2-287-99086-1							http://link.springer.com/10.1007/978-2-287-99086-1	Dauchy	10.1007/978-2-287-99086-1		fulltext		Springer Paris	Monograph	2010						
L’alcool, moi et les autres	978-2-287-98829-5	978-2-287-98886-8							http://link.springer.com/10.1007/978-2-287-98886-8	Hoessler	10.1007/978-2-287-98886-8		fulltext		Springer Paris	Monograph	2009					8378	
L’allaitement Maternel	978-2-8178-0327-2	978-2-8178-0328-9							http://link.springer.com/10.1007/978-2-8178-0328-9	Dabadie	10.1007/978-2-8178-0328-9		fulltext		Springer Paris	Monograph	2013						
L’amélioration de la valeur dans les services de santé	978-2-8178-0228-2	978-2-8178-0229-9							http://link.springer.com/10.1007/978-2-8178-0229-9	Øvretveit	10.1007/978-2-8178-0229-9		fulltext		Springer Paris	Monograph	2011					8775	
L’erreur médicale, le burnout et le soignant	978-2-8178-0294-7	978-2-8178-0295-4							http://link.springer.com/10.1007/978-2-8178-0295-4	Galam	10.1007/978-2-8178-0295-4		fulltext		Springer Paris	Monograph	2012					8775	
L’esprit de l’aiguille	978-2-287-33711-6	978-2-287-33712-3							http://link.springer.com/10.1007/978-2-287-33712-3	Vinogradoff	10.1007/978-2-287-33712-3		fulltext		Springer Paris	Monograph	2006					7426	
L’impact du Web 2.0 sur les organisations	978-2-8178-0432-3	978-2-8178-0433-0							http://link.springer.com/10.1007/978-2-8178-0433-0	David	10.1007/978-2-8178-0433-0		fulltext		Springer Paris	Monograph	2013		1		Tran	11459	
L’inertie clinique	978-2-8178-0312-8	978-2-8178-0313-5							http://link.springer.com/10.1007/978-2-8178-0313-5	Reach	10.1007/978-2-8178-0313-5		fulltext		Springer Paris	Monograph	2013						
L’insuffisance cardiaque aiguë	978-2-287-34065-9	978-2-287-34066-6							http://link.springer.com/10.1007/978-2-287-34066-6	Mebazaa	10.1007/978-2-287-34066-6		fulltext		Springer Paris	Monograph	2006					4668	
L’insuffisance rénale aiguë	978-2-287-71151-0	978-2-287-71152-7							http://link.springer.com/10.1007/978-2-287-71152-7		10.1007/978-2-287-71152-7		fulltext		Springer Paris	Monograph	2007				Jacob	4668	
L’échographie corps entier chez le patient critique	978-2-8178-0226-8	978-2-8178-0227-5							http://link.springer.com/10.1007/978-2-8178-0227-5	Lichtenstein	10.1007/978-2-8178-0227-5		fulltext		Springer Paris	Monograph	2011						
Maladie de Crohn et rectocolite hémorragique	978-2-8178-0887-1	978-2-8178-0885-7							http://link.springer.com/10.1007/978-2-8178-0885-7	Weill	10.1007/978-2-8178-0885-7		fulltext		Springer Paris	Monograph	1993						
Maladies rares en médecine d’urgence	978-2-8178-0349-4	978-2-8178-0350-0							http://link.springer.com/10.1007/978-2-8178-0350-0	Claessens	10.1007/978-2-8178-0350-0		fulltext		Springer Paris	Monograph	2013					10460	
Maladies rares en réanimation	978-2-287-99069-4	978-2-287-99070-0							http://link.springer.com/10.1007/978-2-287-99070-0	Leone	10.1007/978-2-287-99070-0		fulltext		Springer Paris	Monograph	2010					4668	
Manifestations dermatologiques des connectivites, vasculites et affections systémiques apparentées	978-2-287-33885-4	978-2-287-33886-1							http://link.springer.com/10.1007/978-2-287-33886-1	Bessis	10.1007/978-2-287-33886-1		fulltext		Springer Paris	Monograph	2007						
Manifestations dermatologiques des maladies du système hématopoïétique et oncologie dermatologique	978-2-287-72091-8	978-2-287-72092-5							http://link.springer.com/10.1007/978-2-287-72092-5	Bessis	10.1007/978-2-287-72092-5		fulltext		Springer Paris	Monograph	2009						
Manifestations dermatologiques des maladies d’organes	978-2-287-72072-7	978-2-287-72073-4							http://link.springer.com/10.1007/978-2-287-72073-4	Bessis	10.1007/978-2-287-72073-4		fulltext		Springer Paris	Monograph	2012						
Manifestations dermatologiques des maladies infectieuses, métaboliques et toxiques	978-2-287-48493-3	978-2-287-48494-0							http://link.springer.com/10.1007/978-2-287-48494-0	Bessis	10.1007/978-2-287-48494-0		fulltext		Springer Paris	Monograph	2008						
Maple	978-2-287-25201-3	978-2-287-48607-4							http://link.springer.com/10.1007/978-2-287-48607-4	Puech	10.1007/978-2-287-48607-4		fulltext		Springer Paris	Monograph	2009					4667	
Marketing für die Generation X	978-3-663-05834-2	978-3-663-05833-5							http://link.springer.com/10.1007/978-3-663-05833-5	Mienert	10.1007/978-3-663-05833-5		fulltext		Gabler Verlag	Monograph	1998						
Material Inhomogeneities in Elasticity	978-0-412-49520-5	978-1-4899-4481-8							http://link.springer.com/10.1007/978-1-4899-4481-8	Maugin	10.1007/978-1-4899-4481-8		fulltext		Springer US	Monograph	1993					34	
Mathematical Modelling of Inelastic Deformation	978-0-412-45280-2	978-1-4899-7186-9							http://link.springer.com/10.1007/978-1-4899-7186-9	Besseling	10.1007/978-1-4899-7186-9		fulltext		Springer US	Monograph	1994					11981	
Mathematics for Engineers and Scientists	978-0-412-44540-8	978-1-4899-3128-3							http://link.springer.com/10.1007/978-1-4899-3128-3	Jeffrey	10.1007/978-1-4899-3128-3		fulltext		Springer US	Monograph	1989			Fourth edition			
Mathématiques Informatique Physique	978-2-287-22305-1	978-2-287-26785-7							http://link.springer.com/10.1007/b138060	Decreusefond	10.1007/b138060		fulltext		Springer Paris	Monograph	2005		19			3875	
Mathématiques de base pour économistes	978-2-287-74940-7	978-2-287-74941-4							http://link.springer.com/10.1007/978-2-287-74941-4	Dodge	10.1007/978-2-287-74941-4		fulltext		Springer Paris	Monograph	2007						
Maîtriser l’aléatoire	978-2-287-34069-7	978-2-287-34073-4							http://link.springer.com/10.1007/978-2-287-34073-4	Cantoni	10.1007/978-2-287-34073-4		fulltext		Springer Paris	Monograph	2006					5538	
Maîtriser l’aléatoire	978-2-287-99670-2	978-2-287-99671-9							http://link.springer.com/10.1007/978-2-287-99671-9	Cantoni	10.1007/978-2-287-99671-9		fulltext		Springer Paris	Monograph	2009			Deuxième edition		5538	
Measurement of the pep and CNO Solar Neutrino Interaction Rates in Borexino	978-3-319-01212-4	978-3-319-01213-1							http://link.springer.com/10.1007/978-3-319-01213-1	Davini	10.1007/978-3-319-01213-1		fulltext		Springer International Publishing	Monograph	2014			2014		8790	
Mechanics and Reliability of Flexible Magnetic Media	978-1-4612-7069-0	978-1-4612-1266-9							http://link.springer.com/10.1007/978-1-4612-1266-9	Bhushan	10.1007/978-1-4612-1266-9		fulltext		Springer New York	Monograph	2000			Second Edition			
Mechanics and Reliability of Flexible Magnetic Media	978-1-4684-0427-2	978-1-4684-0425-8							http://link.springer.com/10.1007/978-1-4684-0425-8	Bhushan	10.1007/978-1-4684-0425-8		fulltext		Springer US	Monograph	1992						
Mechanics of Fluids	978-0-412-36770-0	978-1-4899-3126-9							http://link.springer.com/10.1007/978-1-4899-3126-9		10.1007/978-1-4899-3126-9		fulltext		Springer US	Monograph	1989			Sixth Edition	Massey		
Medicijnen	978-90-313-5218-0	978-90-313-6281-3							http://link.springer.com/10.1007/978-90-313-6281-3	Siereveld	10.1007/978-90-313-6281-3		fulltext		Bohn Stafleu van Loghum	Monograph	2008						
Mentaliseren bij de borderline persoonlijkheidsstoornis	978-90-313-5110-7	978-90-313-7109-9							http://link.springer.com/10.1007/978-90-313-7109-9	Bateman	10.1007/978-90-313-7109-9		fulltext		Bohn Stafleu van Loghum	Monograph	2007						
Metalltechnik	978-3-528-04430-5	978-3-322-83804-9							http://link.springer.com/10.1007/978-3-322-83804-9	Staudt	10.1007/978-3-322-83804-9		fulltext		Vieweg+Teubner Verlag	Monograph	1989						
Meyers Grosses Handlexikon	978-1-4615-9948-7	978-1-4615-9946-3							http://link.springer.com/10.1007/978-1-4615-9946-3		10.1007/978-1-4615-9946-3		fulltext		Birkhäuser Boston	Monograph	1980			13., neu bearbeitete Auflage			
Meyers Großes Kinderlexikon	978-1-4684-0604-7	978-1-4684-0602-3							http://link.springer.com/10.1007/978-1-4684-0602-3	Bröger	10.1007/978-1-4684-0602-3		fulltext		Birkhäuser Boston	Monograph	1981						
Meyers Handbuch über das Weltall	978-1-4615-9900-5	978-1-4615-9898-5							http://link.springer.com/10.1007/978-1-4615-9898-5		10.1007/978-1-4615-9898-5		fulltext		Birkhäuser Boston	Monograph	1973			5., neu bearbeitete und wesentlich erweiterte Auflage	Schaifers	11150	
Meyers Handbuch über die Literatur	978-1-4684-7340-7	978-1-4684-7338-4							http://link.springer.com/10.1007/978-1-4684-7338-4		10.1007/978-1-4684-7338-4		fulltext		Birkhäuser Boston	Monograph	1970			2., neubearbeitete Auflage		11150	
Meyers Kinderlexikon	978-1-4615-9945-6	978-1-4615-9943-2							http://link.springer.com/10.1007/978-1-4615-9943-2		10.1007/978-1-4615-9943-2		fulltext		Birkhäuser Boston	Monograph	1979			Dritte, völlig neu bearbeitete Auflage			
Microprocessor Interface Design	978-0-412-45140-9	978-94-011-2320-4							http://link.springer.com/10.1007/978-94-011-2320-4	Nicoud	10.1007/978-94-011-2320-4		fulltext		Springer Netherlands	Monograph	1991						
Migraine, céphalées de l’enfant et de l’adolescent	978-2-8178-0234-3	978-2-8178-0235-0							http://link.springer.com/10.1007/978-2-8178-0235-0	Annequin	10.1007/978-2-8178-0235-0		fulltext		Springer Paris	Monograph	2014						
Mitio Nagumo Collected Papers	978-4-431-68224-0	978-4-431-68222-6							http://link.springer.com/10.1007/978-4-431-68222-6		10.1007/978-4-431-68222-6		fulltext		Springer Japan	Monograph	1993				Yamaguti		
Mixed-Effects Models in Sand S-PLUS	978-1-4419-0317-4	978-1-4419-0318-1							http://link.springer.com/10.1007/978-1-4419-0318-1	Pinheiro	10.1007/978-1-4419-0318-1		fulltext		Springer New York	Monograph	2000					3022	
Modern Food Microbiology	978-1-4615-7475-0	978-1-4615-7473-6							http://link.springer.com/10.1007/978-1-4615-7473-6	Jay	10.1007/978-1-4615-7473-6		fulltext		Springer US	Monograph	1996			Fifth Edition		5999	
Modèles aléatoires et physique probabiliste	978-2-287-99307-7	978-2-287-99308-4							http://link.springer.com/10.1007/978-2-287-99308-4	Jedrzejewski	10.1007/978-2-287-99308-4		fulltext		Springer Paris	Monograph	2009						
Modélisation et évaluation quantitative des risques en actuariat	978-2-8178-0111-7	978-2-8178-0112-4							http://link.springer.com/10.1007/978-2-8178-0112-4	Marceau	10.1007/978-2-8178-0112-4		fulltext		Springer Paris	Monograph	2013					5538	
Multivariate Analysis of Variance and Repeated Measures	978-94-010-7913-6	978-94-009-3143-5							http://link.springer.com/10.1007/978-94-009-3143-5	Hand	10.1007/978-94-009-3143-5		fulltext		Springer Netherlands	Monograph	1987						
Multivariate Statistics	978-94-010-7041-6	978-94-009-1217-5							http://link.springer.com/10.1007/978-94-009-1217-5	Flury	10.1007/978-94-009-1217-5		fulltext		Springer Netherlands	Monograph	1988						
Mémento de la recherche biomédicale portant sur un médicament à usage humain	978-2-287-09415-6	978-2-287-09416-3							http://link.springer.com/10.1007/978-2-287-09416-3	Culine	10.1007/978-2-287-09416-3		fulltext		Springer Paris	Monograph	2009						
Mémento de la recherche biomédicale portant sur un médicament à usage humain	978-2-8178-0238-1	978-2-8178-0239-8							http://link.springer.com/10.1007/978-2-8178-0239-8	Culine	10.1007/978-2-8178-0239-8		fulltext		Springer Paris	Monograph	2011			Deuxième édition			
Métastases vertébrales	978-2-287-33743-7	978-2-287-33744-4							http://link.springer.com/10.1007/978-2-287-33744-4		10.1007/978-2-287-33744-4		fulltext		Springer Paris	Monograph	2007			Deuxième édition	Pointillart		
Méthodes de Monte-Carlo avec R	978-2-8178-0180-3	978-2-8178-0181-0							http://link.springer.com/10.1007/978-2-8178-0181-0	Robert	10.1007/978-2-8178-0181-0		fulltext		Springer Paris	Monograph	2011					8770	
NHG-Standaarden voor de praktijkassistente 2010	978-90-313-7754-1	978-90-313-7755-8							http://link.springer.com/10.1007/978-90-313-7755-8	Gunst	10.1007/978-90-313-7755-8		fulltext		Bohn Stafleu van Loghum	Monograph	2010			8			
NHG-Standaarden voor de praktijkassistente 2013	978-90-313-9986-4	978-90-313-9987-1							http://link.springer.com/10.1007/978-90-313-9987-1	Gunst	10.1007/978-90-313-9987-1		fulltext		Bohn Stafleu van Loghum	Monograph	2013						
NMR and Chemistry	978-0-412-24010-2	978-1-4899-3097-2							http://link.springer.com/10.1007/978-1-4899-3097-2	Akitt	10.1007/978-1-4899-3097-2		fulltext		Springer US	Monograph	1983			Second Edition			
Nanometer CMOS ICs	978-1-4020-8332-7	978-1-4020-8333-4							http://link.springer.com/10.1007/978-1-4020-8333-4	Veendrick	10.1007/978-1-4020-8333-4		fulltext		Springer Netherlands	Monograph	2008						
Naturharze Terpentinöl · Tallöl	978-3-662-30449-5	978-3-662-30448-8							http://link.springer.com/10.1007/978-3-662-30448-8	Sandermann	10.1007/978-3-662-30448-8		fulltext		Springer Berlin Heidelberg	Monograph	1960						
Neurorevalidatie bij centraal neurologische aandoeningen	978-90-313-5272-2	978-90-313-6609-5							http://link.springer.com/10.1007/978-90-313-6609-5	Brugge	10.1007/978-90-313-6609-5		fulltext		Bohn Stafleu van Loghum	Monograph	2008						
Nez, Gorge, Oreille en médecine traditionnelle chinoise	978-2-287-33709-3	978-2-287-33710-9							http://link.springer.com/10.1007/978-2-287-33710-9	Cygler	10.1007/978-2-287-33710-9		fulltext		Springer Paris	Monograph	2006					7426	
Nierziekten en milieu intérieur – een werkboek	978-90-313-1884-1	978-90-313-6387-2							http://link.springer.com/10.1007/978-90-313-6387-2	Donker	10.1007/978-90-313-6387-2		fulltext		Bohn Stafleu van Loghum	Monograph	1996			Eerste druk			
Nieuwerwets	978-90-313-6332-2	978-90-313-7687-2							http://link.springer.com/10.1007/978-90-313-7687-2	Doorn	10.1007/978-90-313-7687-2		fulltext		Bohn Stafleu van Loghum	Monograph	2009						
Normativität und Public Health	978-3-531-15620-0	978-3-531-91762-7							http://link.springer.com/10.1007/978-3-531-91762-7		10.1007/978-3-531-91762-7		fulltext		VS Verlag für Sozialwissenschaften	Monograph	2009				Bittlingmayer		
Notruf aus der Arche	978-3-0348-5231-9	978-3-0348-5230-2							http://link.springer.com/10.1007/978-3-0348-5230-2	Hahn	10.1007/978-3-0348-5230-2		fulltext		Birkhäuser Basel	Monograph	1990						
Nouvelles normes financières	978-2-8178-0069-1	978-2-8178-0070-7							http://link.springer.com/10.1007/978-2-8178-0070-7	Walter	10.1007/978-2-8178-0070-7		fulltext		Springer Paris	Monograph	2010						
Numerical Methods for Nonlinear Variational Problems	978-3-540-77506-5	978-3-540-77801-1							http://link.springer.com/10.1007/978-3-540-77801-1	Glowinski	10.1007/978-3-540-77801-1		fulltext		Springer Berlin Heidelberg	Monograph	1984					718	
Numerus clausus	978-2-8178-0205-3	978-2-8178-0206-0							http://link.springer.com/10.1007/978-2-8178-0206-0	Wallach	10.1007/978-2-8178-0206-0		fulltext		Springer Paris	Monograph	2011						
Oedeem en oedeemtherapie	978-90-313-5057-5	978-90-313-8442-6							http://link.springer.com/10.1007/978-90-313-8442-6		10.1007/978-90-313-8442-6		fulltext		Bohn Stafleu van Loghum	Monograph	2011				Verdonk		
Omgaan met agressie	978-90-313-6961-4	978-90-313-6962-1							http://link.springer.com/10.1007/978-90-313-6962-1	Schuur	10.1007/978-90-313-6962-1		fulltext		Bohn Stafleu van Loghum	Monograph	2009			Zevende, herziene en uitgebreide druk			
On the Phenomenology of the Consciousness of Internal Time (1893–1917)	978-0-7923-1536-0	978-94-011-3718-8							http://link.springer.com/10.1007/978-94-011-3718-8	Husserl	10.1007/978-94-011-3718-8		fulltext		Springer Netherlands	Monograph	1991		4			6059	
Oncogériatrie	978-2-8178-0141-4	978-2-8178-0142-1							http://link.springer.com/10.1007/978-2-8178-0142-1		10.1007/978-2-8178-0142-1		fulltext		Springer Paris	Monograph	2011				Balardy		
Oncologie thoracique	978-2-287-99040-3	978-2-287-99041-0							http://link.springer.com/10.1007/978-2-287-99041-0	Morère	10.1007/978-2-287-99041-0		fulltext		Springer Paris	Monograph	2011					5181	
Onderzoek en behandeling van de thorax	978-90-368-0488-2	978-90-368-0489-9							http://link.springer.com/10.1007/978-90-368-0489-9	Van Elsen	10.1007/978-90-368-0489-9		fulltext		Bohn Stafleu van Loghum	Monograph	2013			2013	Nugteren		
Optical Solitons in Fibers	978-3-540-50668-3	978-3-540-70748-6							http://link.springer.com/10.1007/BFb0041283		10.1007/BFb0041283		fulltext		Springer Berlin Heidelberg	Monograph	1989		116		Hasegawa	426	
Optimisation appliquée	978-2-287-21335-9	978-2-287-26835-9							http://link.springer.com/10.1007/b138158	Dodge	10.1007/b138158		fulltext		Springer Paris	Monograph	2005					5538	
Optimisation combinatoire	978-2-287-99036-6	978-2-287-99037-3							http://link.springer.com/10.1007/978-2-287-99037-3	Korte	10.1007/978-2-287-99037-3		fulltext		Springer Paris	Monograph	2010					4667	
