publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	collection	notes	department_code	continent	country	places	people	topics
Turkey. Further Correspondence. Parts XXXV-XXXVI									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413915		FO 424/282						1938	1938							Confidential Print: Middle East		FO	Middle East		Aden, Adrianople (Erdine), Afghanistan, Albania, Aleppo, Alexandretta (?skenderun), Anatolia, Ankara, Armenia, Austria, Azerbaijan, Baghdad, Baku, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Dardanelles, Egypt, France, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Kabul, Lebanon, London, Malta, Mediterranean Sea, Mosul, Ottoman Empire, Palestine, Paris, Port Said, Rhodes, Romania, Russia, Salonica, Smyrna (Izmir), Sofia, Soviet Union, Suez Canal, Syria, Tblisi (Tiflis), Tehran, Thrace, Tripoli, Turkey, United Kingdom, United States, Washington, DC, Yemen, Washington, DC	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Eden, Sir Anthony, 1st Earl of Avon ; Halifax, 1st Earl (Edward Wood); Inönü, Mustafa Ismet ; Lloyd George, David, 1st Earl Lloyd-George of Dwyfor; Loraine, Sir Percy, Bt	air force, Arabs, arms trade, army, banking, battle, bonds, boundary dispute, British Empire, British Government, business, caliphate, Committee of Union and Progress ('Young Turks'), communications, concession, coup d'état, currency, customs, diplomacy, diplomatic representation, education, elections, execution, exile, expulsions, foreign policy, international border, Islam, Judaism, judicial system, Kurds, loans, League of Nations, mandate, migration, military, mining, nationalism, navy, oil, Ottoman Public Debt Administration, parliament, railway, refugees, Republican People's Party (Turkey), revolt, revolution, roads, Royal Air Force, Sublime Porte, tariffs, telegraph lines, trade, treaty, Treaty of Lausanne (1923), war, women
Turkey. Further Correspondence. Parts XXXVII-XXXVIII									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413917		FO 424/283						1939	1939							Confidential Print: Middle East		FO	Middle East		Aden, Adrianople (Erdine), Afghanistan, Albania, Aleppo, Alexandretta (?skenderun), Anatolia, Ankara, Armenia, Austria, Azerbaijan, Baghdad, Baku, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Dardanelles, Egypt, France, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jerusalem, Kabul, Lebanon, Levant, London, Malta, Mediterranean Sea, Mosul, Ottoman Empire, Palestine, Paris, Port Said, Rhodes, Romania, Russia, Salonica, Sana'a, Smyrna (Izmir), Sofia, Soviet Union, Syria, Tblisi (Tiflis), Tehran, Thrace, Tirana, Tripoli, Turkey, United Kingdom, United States, Washington, DC, Yemen, Washington, DC	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Chamberlain, Neville; Churchill, Sir Winston; Cunningham, Sir Alan; Curzon of Kedleston, 1st Marquess (George Curzon); Halifax, 1st Earl (Edward Wood); Inönü, Mustafa Ismet ; Loraine, Sir Percy, Bt	air force, arms trade, army, banking, battle, bonds, boundary dispute, British Empire, British Government, British nationals, business, Committee of Union and Progress ('Young Turks'), communications, communism, concession, currency, customs, diplomatic representation, education, elections, execution, exile, foreign policy, international border, judicial system, Kurds, loans, League of Nations, mandate, migration, military, mining, navy, oil, Orthodox Church, Ottoman Public Debt Administration, parliament, propaganda, railway, refugees, Republican People's Party (Turkey), revolt, revolution, Royal Air Force, Royal Navy, San Remo Conference (1920), Sublime Porte, telegraph lines, trade, treaty, Treaty of Lausanne (1923), war, women
Turkey. Further Correspondence. Part XXXIX									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413919		FO 424/284						1940 Jan.-June	1940							Confidential Print: Middle East		FO	Middle East		Afghanistan, Albania, Aleppo, Alexandretta (?skenderun), Alexandria, Anatolia, Ankara, Baku, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Caucasus, Egypt, France, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jaffa, London, Mediterranean Sea, Ottoman Empire, Palestine, Paris, Port Said, Romania, Russia, Sofia, Soviet Union, Syria, Thrace, Turkey, United Kingdom, United States	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Eden, Sir Anthony, 1st Earl of Avon ; Halifax, 1st Earl (Edward Wood); Loraine, Sir Percy, Bt	Anglo-Iranian Oil Company, army, banking, British Government, business, Christianity, communications, currency, customs, diplomatic representation, foreign policy, international border, Islam, judicial system, loans, military, oil, opium, Orthodox Church, railway, refugees, slavery, trade, treaty, Treaty of Lausanne (1923), war, women
Turkey. Further Correspondence. Part XL.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413921		FO 424/285						1940 July-Dec	1940							Confidential Print: Middle East		FO	Middle East		Albania, Anatolia, Ankara, Baku, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Crete, Dardanelles, Egypt, France, Germany, Greece, Iran, Iraq, Istanbul, Italy, London, Mediterranean Sea, Ottoman Empire, Romania, Russia, Salonica, Sofia, Soviet Union, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Washington, DC	Eden, Sir Anthony, 1st Earl of Avon ; Halifax, 1st Earl (Edward Wood)	air force, arms trade, army, banking, bombardment, bonds, British Empire, British Government, business, communications, concession, customs, diplomatic representation, expulsions, foreign policy, international border, judicial system, loans, military, oil, parliament, propaganda, Republican People's Party (Turkey), Royal Air Force, Royal Navy, Sublime Porte, telegraph lines, trade, treaty, war
Turkey. Further Correspondence. Part XLI.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413923		FO 424/286						1941	1941							Confidential Print: Middle East		FO	Middle East		Ankara, Belgrade, Black Sea, Bosphorus, Bulgaria, Cairo, Caucasus, Crete, Dardanelles, Egypt, France, Germany, Greece, India, Iran, Iraq, Italy, Kirkuk, London, Mediterranean Sea, Port Said, Romania, Russia, Salonica, Smyrna (Izmir), Sofia, Soviet Union, Syria, Turkey, United Kingdom, United States, Washington, DC, Washington, DC	Eden, Sir Anthony, 1st Earl of Avon ; Halifax, 1st Earl (Edward Wood)	army, banking, bonds, British Empire, British Government, business, communications, customs, execution, international border, loans, military, oil, opium, propaganda, railway, Sublime Porte, telegraph lines, trade, treaty, war
Turkey. Correspondence Part I.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413925		FO 424/287						1947	1947							Confidential Print: Middle East		FO	Middle East		Aden, Adrianople (Erdine), Afghanistan, Albania, Aleppo, Alexandretta (?skenderun), Alexandria, Amman, Anatolia, Ankara, Armenia, Austria, Azerbaijan, Baghdad, Baku, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Dardanelles, Egypt, Euphrates River, France, Georgia, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Jerusalem, Jordan, Kabul, Kurdistan, Lebanon, London, Malta, Mediterranean Sea, Mosul, Ottoman Empire, Pakistan, Palestine, Paris, Port Said, Rhodes, Romania, Russia, Salonica, Sana'a, Saudi Arabia, Sea of Marmara, Serbia, Smyrna (Izmir), Sofia, Soviet Union, Suez Canal, Syria, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Yemen, Washington, DC	Atatürk, Mustafa Kemal; Attlee, Clement; Bayar, Mahmut Celâleddin; Bevin, Ernest; Churchill, Sir Winston; Grey, Sir Edward, 1st Viscount Grey of Fallodon; Inönü, Mustafa Ismet	air force, Arabs, arms trade, army, Baghdad Railway, banking, battle, boundary dispute, British Empire, British Government, business, Catholicism, church, civil war, Committee of Union and Progress ('Young Turks'), communications, communism, concession, currency, customs, democracy, diplomacy, diplomatic representation, education, elections, evacuation, execution, exile, foreign policy, international border, investment, Islam, Judaism, judicial system, Kurds, loans, League of Nations, migration, military, mining, nationalism, navy, Orthodox Church, Ottoman Public Debt Administration, parliament, pipeline, propaganda, railway, refugees, Republican People's Party (Turkey), revolt, revolution, roads, Royal Air Force, Royal Navy, siege, Sublime Porte, tariffs, telegraph lines, trade, trade unions, treaty, Treaty of Lausanne (1923), United Nations, war, women
Turkey. Further Correspondence Part II.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413927		FO 424/288						1948	1948							Confidential Print: Middle East		FO	Middle East		Aden, Afghanistan, Albania, Aleppo, Alexandretta (?skenderun), Amman, Anatolia, Ankara, Armenia, Austria, Azerbaijan, Baghdad, Baku, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Dardanelles, Egypt, France, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Jordan, Kabul, Lebanon, London, Malta, Mediterranean Sea, Ottoman Empire, Palestine, Paris, Port Said, Rhodes, Romania, Russia, Salonica, Sana'a, Saudi Arabia, Smyrna (Izmir), Sofia, Soviet Union, Sudan, Syria, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Yemen, Washington, DC	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Bevin, Ernest; Farouk I of Egypt; Fuad I of Egypt	air force, Arabs, arms trade, army, banking, battle, boundary dispute, British Empire, British Government, business, Christianity, church, civil war, Committee of Union and Progress ('Young Turks'), communications, communism, concession, currency, customs, diplomatic representation, education, elections, execution, exile, foreign policy, international border, Islam, Judaism, judicial system, Kurds, League of Nations, migration, military, mining, nationalism, navy, Orthodox Church, Ottoman Public Debt Administration, propaganda, railway, Republican People's Party (Turkey), revolt, revolution, roads, Royal Air Force, Royal Navy, siege, trade, treaty, Treaty of Lausanne (1923), United Nations, war, women
Turkey. Further Correspondence Part III.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413929		FO 424/289						1949	1949							Confidential Print: Middle East		FO	Middle East		Aden, Afghanistan, Albania, Aleppo, Amman, Anatolia, Ankara, Austria, Azerbaijan, Baghdad, Baku, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Dardanelles, Egypt, France, Gaza, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Jerusalem, Jordan, Kabul, Lebanon, London, Malta, Mediterranean Sea, Ottoman Empire, Pakistan, Palestine, Paris, Port Said, Rhodes, Romania, Russia, Salonica, Sana'a, Saudi Arabia, Serbia, Smyrna (Izmir), Sofia, Soviet Union, Syria, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Yemen, Washington, DC	Atatürk, Mustafa Kemal; Attlee, Clement; Bayar, Mahmut Celâleddin; Bevin, Ernest; Fuad I of Egypt; Inönü, Mustafa Ismet	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, banking, battle, boundary dispute, British Empire, British Government, business, caliphate, Christianity, Committee of Union and Progress ('Young Turks'), communications, communism, customs, diplomacy, diplomatic representation, education, elections, execution, exile, foreign policy, international border, Islam, Judaism, judicial system, Kurds, League of Nations, migration, military, mining, nationalism, navy, Ottoman Public Debt Administration, parliament, propaganda, railway, refugees, Republican People's Party (Turkey), revolt, revolution, Royal Air Force, Royal Navy, siege, trade, treaty, Treaty of Lausanne (1923), United Nations, war
Rupture of Diplomatic Relations between Turkey and Greece. Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686703		FO 424/29						1868-1869	1868-1869							Confidential Print: Middle East		FO	Middle East		Albania, Austria, Belgrade, Crete, Egypt, France, Germany, Greece, Istanbul, Italy, London, Ottoman Empire, Paris, Port Said, Romania, Russia, Serbia, Turkey, United Kingdom, United States	Bismarck, Otto von; Fuad I of Egypt; Gladstone, William	arms trade, army, banking, British Government, British nationals, business, capitulations, Christianity, communications, concession, diplomatic representation, execution, expulsions, foreign policy, international border, Islam, loans, massacre, migration, military, oil, parliament, piracy, refugees, revolution, Royal Navy, slavery, Sublime Porte, telegraph lines, trade, treaty, war, women
Turkey. Further Correspondence Part IV									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413931		FO 424/290						1950	1950							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Afghanistan, Albania, Aleppo, Alexandretta (?skenderun), Alexandria, Amman, Anatolia, Ankara, Armenia, Austria, Azerbaijan, Baghdad, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Dardanelles, Egypt, France, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Jordan, Kabul, Lebanon, London, Malta, Mediterranean Sea, Ottoman Empire, Pakistan, Palestine, Paris, Port Said, Russia, Salonica, Sana'a, Saudi Arabia, Smyrna (Izmir), Sofia, Soviet Union, Syria, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Washington, DC	Atatürk, Mustafa Kemal; Attlee, Clement; Bayar, Mahmut Celâleddin; Bevin, Ernest; Churchill, Sir Winston; Fuad I of Egypt; Inönü, Mustafa Ismet	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, banking, battle, boundary dispute, British Empire, British Government, business, Christianity, church, Committee of Union and Progress ('Young Turks'), communications, communism, concession, customs, democracy, diplomacy, diplomatic representation, education, elections, exile, foreign policy, international border, investment, Islam, judicial system, Kurds, loans, League of Nations, migration, military, mining, nationalism, navy, oil, Orthodox Church, Ottoman Public Debt Administration, parliament, propaganda, railway, refugees, Republican People's Party (Turkey), revolt, revolution, roads, Royal Air Force, Royal Navy, siege, trade, treaty, Treaty of Lausanne (1923), United Nations, war, women
Turkey. Further Correspondence Part V.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413933		FO 424/291						1951	1951							Confidential Print: Middle East		FO	Middle East		Afghanistan, Albania, Aleppo, Anatolia, Ankara, Austria, Azerbaijan, Baghdad, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Egypt, France, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Kabul, Lebanon, London, Malta, Mediterranean Sea, Ottoman Empire, Pakistan, Palestine, Paris, Port Said, Rhodes, Russia, Salonica, Sana'a, Saudi Arabia, Smyrna (Izmir), Sofia, Soviet Union, Suez Canal, Syria, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Washington, DC	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Bevin, Ernest; Eden, Sir Anthony, 1st Earl of Avon ; Fuad I of Egypt; Inönü, Mustafa Ismet ; Morrison, Herbert; Zahir Shah of Afghanistan	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, banking, battle, boundary dispute, British Empire, British Government, business, Christianity, Committee of Union and Progress ('Young Turks'), communications, communism, concession, customs, democracy, diplomacy, diplomatic representation, education, elections, exile, foreign policy, international border, investment, Islam, judicial system, Kurds, loans, League of Nations, migration, military, mining, NATO, navy, oil, Orthodox Church, Ottoman Public Debt Administration, parliament, propaganda, railway, refugees, Republican People's Party (Turkey), revolt, revolution, roads, Royal Air Force, trade, treaty, Treaty of Lausanne (1923), United Nations, war
Turkey. Further Correspondence Part VI.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413935		FO 424/292						1952	1952							Confidential Print: Middle East		FO	Middle East		Afghanistan, Albania, Aleppo, Alexandretta (?skenderun), Anatolia, Ankara, Austria, Azerbaijan, Baghdad, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Egypt, France, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jordan, Kabul, Lebanon, London, Malta, Mediterranean Sea, Ottoman Empire, Pakistan, Palestine, Paris, Port Said, Rhodes, Romania, Russia, Sana'a, Saudi Arabia, Smyrna (Izmir), Sofia, Soviet Union, Sudan, Syria, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Washington, DC	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Cheetham, Sir (Joshua) Milne; Churchill, Sir Winston; Eden, Sir Anthony, 1st Earl of Avon ; Fuad I of Egypt; Inönü, Mustafa Ismet ; Muhammad Naguib; Venizelos, Eleftherios	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, banking, boundary dispute, British Empire, British Government, business, Christianity, Committee of Union and Progress ('Young Turks'), communications, communism, concession, customs, democracy, diplomatic representation, education, elections, exile, fishing, foreign policy, international border, investment, Islam, Judaism, judicial system, Kurds, loans, League of Nations, military, mining, NATO, navy, oil, Orthodox Church, Ottoman Public Debt Administration, parliament, propaganda, railway, refugees, Republican People's Party (Turkey), revolt, revolution, roads, Royal Navy, trade, treaty, Treaty of Lausanne (1923), United Nations, war
Turkey. Further Correspondence Part VII									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413937		FO 424/293						1953	1953							Confidential Print: Middle East		FO	Middle East		Aden, Afghanistan, Albania, Aleppo, Alexandretta (?skenderun), Amman, Anatolia, Ankara, Austria, Azerbaijan, Baghdad, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Egypt, France, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Kabul, Lebanon, London, Malta, Mediterranean Sea, Ottoman Empire, Pakistan, Palestine, Paris, Port Said, Romania, Russia, Sana'a, Saudi Arabia, Smyrna (Izmir), Sofia, Soviet Union, Suez Canal, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Yemen, Washington, DC	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Churchill, Sir Winston; Eden, Sir Anthony, 1st Earl of Avon ; Fuad I of Egypt; Inönü, Mustafa Ismet ; Mohammad Fazlollah Zahedi; Muhammad Naguib; Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil)	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, banking, battle, bonds, British Empire, British Government, business, Christianity, church, Committee of Union and Progress ('Young Turks'), communications, communism, concession, currency, customs, democracy, diplomatic representation, disease, education, elections, exile, foreign policy, international border, investment, Islam, Judaism, judicial system, Kurds, loans, League of Nations, military, mining, NATO, navy, oil, opium, Orthodox Church, Ottoman Public Debt Administration, pipeline, propaganda, Republican People's Party (Turkey), revolt, revolution, roads, Royal Navy, trade, treaty, Treaty of Lausanne (1923), United Nations, war, women
Turkey. Further Correspondence Part VIII.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413939		FO 424/294						1954	1954							Confidential Print: Middle East		FO	Middle East		Albania, Aleppo, Alexandretta (?skenderun), Amman, Anatolia, Ankara, Armenia, Azerbaijan, Baghdad, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Dardanelles, Egypt, France, Georgia, Germany, Greece, Iran, Iraq, Israel, Istanbul, Italy, Jordan, Kabul, London, Malta, Mediterranean Sea, Ottoman Empire, Pakistan, Palestine, Paris, Port Said, Russia, Sana'a, Smyrna (Izmir), Sofia, Soviet Union, Suez Canal, Syria, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Washington, DC	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Eden, Sir Anthony, 1st Earl of Avon ; Fuad I of Egypt; Inönü, Mustafa Ismet	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, banking, battle, bonds, British Empire, British Government, business, caliphate, Christianity, Committee of Union and Progress ('Young Turks'), communications, communism, concession, customs, democracy, diplomatic representation, education, elections, exile, expulsions, foreign policy, international border, investment, Islam, judicial system, Kurds, League of Nations, military, mining, nationalism, NATO, navy, oil, Orthodox Church, propaganda, railway, Republican People's Party (Turkey), revolution, roads, Royal Navy, trade, trade unions, treaty, Treaty of Lausanne (1923), United Nations, war, women
Turkey. Further Correspondence Part IX.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413941		FO 424/295						1955	1955							Confidential Print: Middle East		FO	Middle East		Afghanistan, Aleppo, Alexandretta (?skenderun), Amman, Anatolia, Ankara, Armenia, Aswan Dam, Austria, Azerbaijan, Baghdad, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Cyrenaica, Damascus, Dardanelles, Egypt, France, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jeddah, Jordan, Kabul, Lebanon, London, Malta, Mediterranean Sea, Ottoman Empire, Pakistan, Palestine, Paris, Romania, Russia, Sana'a, Saudi Arabia, Sea of Marmara, Smyrna (Izmir), Sofia, Soviet Union, Syria, Tehran, Thrace, Tripoli, Turkey, United Kingdom, United States, Washington, DC, Washington, DC	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Chamoun, Camille; Eden, Sir Anthony, 1st Earl of Avon ; Gamal Abdel Nasser; Inönü, Mustafa Ismet ; Macmillan, Harold, 1st Earl of Stockton	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, banking, British Empire, British Government, business, Christianity, church, Committee of Union and Progress ('Young Turks'), communications, communism, concession, customs, democracy, diplomatic representation, education, elections, evacuation, execution, exile, expulsions, foreign policy, international border, investment, Islam, Judaism, judicial system, Kurds, loans, League of Nations, Mahdi Revolt, massacre, migration, military, mining, NATO, navy, oil, Orthodox Church, parliament, propaganda, refugees, Republican People's Party (Turkey), revolt, riots, roads, Royal Air Force, Royal Navy, trade, trade unions, treaty, Treaty of Lausanne (1923), United Nations, war, women
Turkey. Further Correspondence Part X									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413943		FO 424/296						1956	1956							Confidential Print: Middle East		FO	Middle East		Afghanistan, Aleppo, Alexandretta (?skenderun), Amman, Anatolia, Ankara, Austria, Azerbaijan, Baghdad, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Cyrenaica, Damascus, Dardanelles, Egypt, France, Germany, Greece, India, Iran, Iraq, Israel, Istanbul, Italy, Jordan, Kabul, Lebanon, London, Malta, Mediterranean Sea, Ottoman Empire, Pakistan, Palestine, Paris, Romania, Russia, Sana'a, Saudi Arabia, Smyrna (Izmir), Sofia, Soviet Union, Suez Canal, Syria, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Washington, DC	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Chamoun, Camille; Eden, Sir Anthony, 1st Earl of Avon ; Gamal Abdel Nasser; Glubb, Sir John ('Glubb Pasha'); Inönü, Mustafa Ismet ; Lennox-Boyd, Alan, 1st Viscount Boyd of Merton; Lloyd, (John) Selwyn, Lord Selwyn-Lloyd; Rashid Ali al-Gaylani	air force, Anglo-Iranian Oil Company, Arabs, Arab Legion, arms trade, army, banking, British Empire, British Government, business, Christianity, church, Committee of Union and Progress ('Young Turks'), communications, communism, concession, currency, customs, diplomatic representation, education, elections, execution, exile, expulsions, foreign policy, international border, investment, Islam, Judaism, judicial system, Kurds, loans, League of Nations, military, mining, NATO, navy, oil, Orthodox Church, parliament, propaganda, railway, refugees, Republican People's Party (Turkey), revolt, revolution, riots, roads, Royal Navy, Sunni Muslim, trade, trade unions, treaty, Treaty of Lausanne (1923), United Nations, war, women
Turkey. Further Correspondence Part XI.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=413945		FO 424/297						1957	1957							Confidential Print: Middle East		FO	Middle East		Afghanistan, Aleppo, Alexandretta (?skenderun), Amman, Anatolia, Ankara, Azerbaijan, Baghdad, Beirut, Belgrade, Black Sea, Bosphorus, Bucharest, Bulgaria, Cairo, Caucasus, Damascus, Egypt, France, Germany, Greece, Iran, Iraq, Israel, Istanbul, Italy, Jordan, Kabul, Kirkuk, Lebanon, London, Malta, Mediterranean Sea, Ottoman Empire, Pakistan, Palestine, Paris, Port Said, Red Sea, Russia, Sana'a, Saudi Arabia, Sea of Marmara, Smyrna (Izmir), Sofia, Soviet Union, Suez Canal, Syria, Tehran, Thrace, Turkey, United Kingdom, United States, Washington, DC, Washington, DC	Atatürk, Mustafa Kemal; Bayar, Mahmut Celâleddin; Gamal Abdel Nasser; Inönü, Mustafa Ismet ; Lloyd, (John) Selwyn, Lord Selwyn-Lloyd; Saud bin Abdul Aziz	air force, Anglo-Iranian Oil Company, Arabs, arms trade, army, assassination, banking, British Empire, British Government, business, communications, communism, concession, currency, customs, democracy, diplomatic representation, education, elections, electricity, execution, exile, expulsions, foreign policy, international border, investment, Islam, judicial system, Kurds, loans, League of Nations, military, NATO, navy, oil, Orthodox Church, parliament, pipeline, propaganda, refugees, Republican People's Party (Turkey), revolt, riots, roads, Royal Navy, trade, trade unions, treaty, Treaty of Lausanne (1923), United Nations, war, women
Commercial Convention with Turkey of August 16, 1838. Further Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686643		FO 424/3						1844 Sept.-1846 May	1844-1846							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Albania, Austria, Baghdad, Bahrain, Black Sea, Bulgaria, Crete, Dardanelles, France, India, Iran, Istanbul, Malta, Moldavia, Ottoman Empire, Paris, Port Said, Russia, Salonica, Smyrna (Izmir), Syria, Turkey, United Kingdom, Wallachia	Aberdeen, 4th Earl of (George Hamilton-Gordon)	British Government, British nationals, business, capitulations, Christianity, concession, customs, diplomatic representation, execution, firman (Ottoman imperial decree), judicial system, mining, oil, opium, Sublime Porte, tariffs, trade, treaty
Conferences held at Paris for the settlement of the differences between Turkey and Greece. Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686705		FO 424/30						1869	1869							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Albania, Armenia, Austria, Belgrade, Black Sea, Bosnia, Bosphorus, Bucharest, Bulgaria, Crete, Egypt, Epirus, France, Greece, Ionian Islands, Istanbul, Italy, Levant, London, Malta, Ottoman Empire, Paris, Port Said, Romania, Russia, Salonica, Serbia, Smyrna (Izmir), Thessaly, Turkey, United Kingdom, United States, Washington, DC	Bismarck, Otto von	arms trade, army, banking, British Government, business, capitulations, Christianity, church, communications, concession, coup d'état, diplomatic representation, elections, execution, expulsions, international border, Islam, judicial system, loans, migration, military, oil, parliament, piracy, railway, refugees, revolt, revolution, Royal Navy, Sublime Porte, telegraph lines, treaty, war, women
Relations between Turkey and Egypt. Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686707		FO 424/31						1869-1870	1869-1870							Confidential Print: Middle East		FO	Middle East		Alexandria, Austria, Bosphorus, Cairo, Crete, Crimea, Egypt, France, Greece, Istanbul, Italy, Levant, London, Ottoman Empire, Paris, Port Said, Russia, Sudan, Suez Canal, Turkey, United Kingdom, United States	Bismarck, Otto von; Fuad I of Egypt	Arabs, arms trade, army, bonds, British Government, business, capitulations, Christianity, communications, concession, customs, diplomatic representation, execution, exile, firman (Ottoman imperial decree), international border, Islam, judicial system, loans, military, navy, oil, parliament, railway, slave trade, Sublime Porte, telegraph lines, treaty, war
