publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	collection	notes	department_code	continent	country	places	people	topics
Liberia: Complaints by the Mendis peoples to the Consul General									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432313		FO 458/157						1950	1950							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Monrovia, Sierra Leone, United Kingdom	Balfour, Arthur, 1st Earl of Balfour	chiefs, diplomatic representation, ship, tribes, West African Frontier Force
Liberia: Confidential Print. West Africa  (Folder 4)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432031		FO 458/16						1913	1913							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Angola, Belgium, Cameroon, Congo, Democratic Republic of (Belgian Congo), Equatorial Guinea (Spanish Guinea), France, Freetown, Gambia, Germany, Ghana (Gold Coast), Guinea, Ivory Coast, Lagos, Luanda, Monrovia, Mozambique, Nigeria, Port Said, Portugal, Rhodesia, Sierra Leone, Spain, United Kingdom		administration, British Government, business, capitalism, chiefs, cocoa, consular representation, diplomatic representation, disease, food, forced labour, gold, governor, governor-general, hospitals, judicial system, kings, labour, language, medicine, plantation, repatriation, ship, slavery, slave trade, sleeping sickness, trade
Anti-foreign riots in Liberia									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432033		FO 458/17						1899	1899							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Sierra Leone, United Kingdom		riots and disturbances, chiefs, governor, republic, tribes
Convention for the preservation of wild animals in Africa Claim of the Bey of Solon to area round Cape Mount (Liberia)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432035		FO 458/18						1901	1901							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Monrovia, United Kingdom		American Colonization Society, chiefs, kings, republic, slavery, slave trade
Franco-Liberian Convention									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432037		FO 458/19						1902	1902							Confidential Print: Africa		FO	Africa	Liberia, France	Benin, Berlin, Brazzaville, Cameroon, Chad, Dakar, France, Harare, Khartoum, Liberia, Madagascar, Niger, Nigeria, Omdurman, Paris, Port Said, Portugal, Senegal, Sierra Leone, Sudan, Tanzania, Transvaal (South African Republic), Witwatersrand, Benin (Dahomey), River Niger, South Africa, Tanzania (Tanganyika)	Brazza, Pierre de; Grey, Sir Edward, 1st Viscount Grey of Fallodon; Rhodes, Cecil; Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil); Sprigg, Sir (John) Gordon; Wolseley, Sir Garnet, 1st Viscount Wolseley	administration, communications, concessions, Conference of Berlin (1884-85), coup d'état, elections, empire, evacuation, execution, exploration, forts, Mahdi Revolt, massacre, mining, missionaries, navigation, oil, siege, telegraph lines, transport
Liberia: General Correspondence (Folder 2)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432003		FO 458/2						1890 July - 1896	1890-1896							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Belgium, Berlin, Cape of Good Hope (colony/province), Egypt, Equatorial Guinea (Spanish Guinea), France, Gabon, Germany, Italy, Ivory Coast, Kenya, Lisbon, London, Mali, Monrovia, Mozambique, Nigeria, Paris, Port Said, Portugal, River Niger, River Nile, Sierra Leone, Spain, Tanzania (Tanganyika), Tunis, United Kingdom, United States, Zanzibar	Campbell-Bannerman, Sir Henry; Curzon of Kedleston, 1st Marquess (George Curzon); Kimberley, 1st Earl of (Sir John Wodehouse, Bt); Knutsford, 1st Viscount (Henry Holland); Rosebery, 5th Earl of (Archibald Primrose); Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil)	administration, agriculture, alcohol, army, banking, boundary, British Government, business, canal, capitalism, chiefs, Christianity, church, cocoa, coffee, commodities, communications, concessions, Conference of Berlin (1884-85), consular representation, copper, currency, customs, debt, diplomatic representation, disease, dominion, education, elections, emigration, execution, exile, exports, famine, food, forts, gold, governor, governor-general, hospitals, immigration, Imperial British East Africa Company, independence, industry, international border, judicial system, kings, labour, landlords, language, loans, migration, military, mining, missionaries, navigation, navy, oil, parliament, peasantry, protectorate, railway, repatriation, republic, revolution, roads, rubber, schools, ship, slavery, slave trade, steel, tariffs, telegraph lines, trade, trade unions, treaty, tribes, war, women
Liberia:  Lease agreement, British Legation: building of a Consulate (Folder 1)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432039		FO 458/20						1907	1907							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom	Liberia, United Kingdom, Monrovia		consular representation, diplomatic representation, republic
Liberia: Lease agreement, British Legation: building of a Consulate  (Folder 2)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432041		FO 458/21						1908	1908							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom	Liberia, United Kingdom, Cape of Good Hope (colony/province), France, London, Monrovia, Orange Free State, Port Said, Sierra Leone, South Africa, United States		consular representation, diplomatic representation, boundary, British Government, chiefs, customs, dominion, governor, international border, judicial system, republic, ship, war
Consular and Treaty: Monrovia Order for H.M. King Edward VII									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432043		FO 458/22						1908	1908							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom	Monrovia, United Kingdom, Liberia		kings, treaty
Major Cadell: Liberian Frontier Force (Folder 1)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432045		FO 458/23						1908	1908							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom	Liberia, United Kingdom, Dakar, Ethiopia (Abyssinia), France, Guinea, London, Monrovia, Port Said, River Nile, Sierra Leone, United States, Washington, DC		boundary, international border, army, British Government, chiefs, consular representation, customs, diplomatic representation, elections, food, governor, governor-general, judicial system, military, missionaries, oil, republic, riots and disturbances, tribes
Liberia: To Foreign Office (Folder 1)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432047		FO 458/24						1909	1909							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, London, Monrovia, Port Said, Sierra Leone, United Kingdom, United States		administration, boundary, British Government, chiefs, constitution, customs, governor-general, independence, international border, judicial system, labour, military, missionaries, oil, republic, trade, women
Liberia: To and from Local authorities (Folder 1)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432049		FO 458/25						1909	1909							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, Ghana (Gold Coast), Ivory Coast, Monrovia, Port Said, Sierra Leone, United Kingdom		boundary, British Government, chiefs, customs, international border, oil, republic, ship, tribes, war
Major Cadell: Liberian Frontier Force (Folder 2)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432051		FO 458/26						1909	1909							Confidential Print: Africa		FO	Africa	Liberia, United Kingdom	Liberia, United Kingdom, France, London, Monrovia, Port Said, Sierra Leone, United States		boundary, international border, administration, army, banking, British Government, business, chiefs, constitution, customs, education, elections, judicial system, kings, military, oil, republic, roads, schools, trade, tribes, war
Liberia: To and from local authorities (Folder 2)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432053		FO 458/27						1910	1910							Confidential Print: Africa		FO	Africa	Liberia	Liberia, France, Ghana (Gold Coast), Monrovia, Port Said, United Kingdom, United States		administration, alcohol, bonds, boundary, British Government, business, chiefs, cocoa, coffee, concessions, consular representation, copper, customs, diplomatic representation, execution, gold, governor, international border, judicial system, kings, labour, mining, oil, republic, rubber, schools, tariffs, telegraph lines, trade, West African Frontier Force, women
Liberia: To Foreign Office (Folder 2)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432055		FO 458/28						1910	1910							Confidential Print: Africa		FO	Africa	Liberia	Liberia		
Liberia: To Foreign Office (Folder 3)									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432057		FO 458/29						1911	1911							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Sierra Leone, United Kingdom		republic
Liberia: General Correspondence: Confidential Print. West Africa. Part VII.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432005		FO 458/3						1905	1905							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Berlin, Cameroon, Congo, Republic of (French Congo), France, Freetown, French West Africa, Germany, Ghana (Gold Coast), Guinea, Ivory Coast, Lake Chad, Lake Nyasa, London, Mali, Monrovia, Nigeria, Paris, Port Said, River Niger, Sierra Leone, South Africa, Sudan, Togo, Tunis, United Kingdom, United States, Washington, DC	Lansdowne, 5th Marquess of (Henry Petty-Fitzmaurice); Lyttelton, Alfred; Salisbury, 3rd Marquess of (Robert Gascoyne-Cecil)	administration, agriculture, American Colonization Society, banking, bonds, boundary, British Government, business, capitalism, chartered company, chiefs, communications, concessions, constitution, consular representation, coup d'état, customs, debt, diplomatic representation, education, elections, empire, fishing, food, forts, gold, governor, governor-general, independence, international border, investment, judicial system, labour, language, loans, military, mining, missionaries, navigation, oil, parliament, plantation, propaganda, protectorate, railway, republic, riots and disturbances, roads, rubber, ship, slavery, slave trade, tariffs, telegraph lines, trade, transport, treaty, tribes, war, West African Frontier Force, women
Liberia: To and from British officials									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432059		FO 458/30						1911	1911							Confidential Print: Africa		FO	Africa	Liberia	Liberia, United Kingdom, France, Freetown, Monrovia, Port Said, Sierra Leone		banking, boundary, British Government, chiefs, customs, governor, international border, kings, military, navigation, railway, republic, riots and disturbances, ship, tariffs, telegraph lines
Liberia: From other Government Departments									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=1432061		FO 458/31						1912	1912							Confidential Print: Africa		FO	Africa	Liberia	Liberia, Freetown, Monrovia, Sierra Leone, United Kingdom		boundary, British Government, chiefs, governor, international border, kings, King's African Rifles, railway, republic, West African Frontier Force
